,Unnamed: 0,CRI_YM,TAG,평일휴일,요일,시간대,성별,연령대,건수합계
652,652,202105,11,0,3,3,1,0,3322
653,653,202105,10,1,4,3,0,4,81
654,654,202105,5,0,3,1,0,0,1917
655,655,202105,5,1,2,0,1,3,140
656,656,202005,3,1,5,3,0,2,2300
657,657,201905,10,1,4,4,0,1,301
658,658,201905,1,0,6,2,0,1,25
659,659,202005,11,1,0,4,0,3,747
660,660,202005,5,0,6,5,0,4,392
661,661,202105,9,1,5,1,1,1,284
662,662,202005,10,1,4,0,0,3,18
663,663,201905,3,0,1,2,0,1,1990
664,664,202005,4,0,6,5,1,1,508
665,665,201905,1,1,5,4,0,4,4
666,666,202105,5,1,5,3,1,1,3687
667,667,201905,5,0,2,3,1,3,1287
668,668,202105,12,1,2,3,0,3,5805
669,669,201905,1,0,0,3,0,1,31
670,670,201905,4,1,3,2,0,3,26
671,671,201905,13,1,4,3,0,3,548
672,672,202005,10,1,0,0,1,2,31
673,673,202105,3,0,1,4,1,2,1358
674,674,202105,3,1,5,3,1,1,621
675,675,202105,4,0,1,0,1,4,12
676,676,202005,2,0,2,0,1,4,105
677,677,202105,10,1,2,4,1,0,122
678,678,202005,12,1,4,4,1,4,1708
679,679,201905,5,0,6,0,1,0,174
680,680,202005,11,0,0,5,0,3,2312
681,681,202005,12,1,0,0,1,1,103
682,682,202105,8,1,2,4,1,1,864
683,683,201905,11,0,2,0,1,3,197
684,684,202005,11,0,3,3,1,4,627
685,685,201905,5,1,5,2,1,3,633
686,686,202105,4,0,3,2,1,3,436
687,687,201905,12,1,3,2,1,0,110
688,688,202105,11,1,5,2,1,0,2138
689,689,201905,2,1,3,2,0,0,304
690,690,201905,8,0,0,0,1,3,38
691,691,202105,7,0,0,4,0,3,124
692,692,201905,13,1,2,0,1,1,49
693,693,202005,2,0,6,1,0,2,3758
694,694,202105,0,0,0,3,1,0,830
695,695,201905,6,0,1,3,0,2,461
696,696,202105,6,0,6,2,1,1,441
697,697,202005,7,1,0,0,1,2,18
698,698,201905,7,1,2,1,0,2,100
699,699,201905,0,1,2,2,1,2,445
700,700,201905,0,1,4,4,1,1,1669
701,701,201905,10,1,3,4,1,3,46
702,702,202105,2,1,4,5,0,2,9355
703,703,202105,3,1,2,5,1,1,224
704,704,202005,2,1,5,0,0,3,322
705,705,201905,2,0,2,3,0,3,2988
706,706,202005,9,1,5,4,0,3,104
707,707,202105,8,1,4,0,1,1,237
708,708,201905,8,1,2,2,1,1,292
709,709,201905,9,0,3,1,0,3,22
710,710,201905,2,0,6,4,1,4,438
711,711,202105,10,0,2,4,1,0,123
712,712,202005,11,1,5,4,1,1,4737
713,713,202005,3,0,1,0,0,1,202
714,714,201905,0,1,2,3,0,3,89
715,715,202005,9,0,2,1,1,1,460
716,716,202105,3,1,2,3,0,4,56
717,717,202005,7,0,3,3,1,1,958
718,718,201905,0,0,1,2,0,0,802
719,719,201905,4,0,1,0,1,1,99
720,720,202105,8,0,3,0,0,4,62
721,721,202105,0,0,2,3,0,3,425
722,722,202005,9,1,5,3,1,4,76
723,723,201905,9,1,2,5,1,3,23
724,724,202005,11,0,6,3,0,4,694
725,725,202005,8,1,4,1,0,2,709
726,726,202105,10,0,3,5,1,4,77
727,727,202105,1,0,0,0,0,0,5
728,728,202005,7,1,4,1,1,3,46
729,729,202105,0,0,3,1,1,2,4074
730,730,201905,10,1,3,2,1,4,16
731,731,202105,3,0,1,0,0,3,80
732,732,202005,3,0,3,5,1,1,507
733,733,202105,4,0,6,4,0,0,410
734,734,202105,8,1,2,5,1,3,318
735,735,202105,3,1,2,1,0,1,264
736,736,202105,0,0,2,0,0,0,53
737,737,202005,11,1,5,4,0,0,5431
738,738,201905,12,1,5,2,1,1,1125
739,739,202005,5,0,6,3,1,4,703
740,740,202105,4,0,3,1,1,1,369
741,741,202105,6,0,2,4,0,3,179
742,742,202005,7,0,6,0,0,4,9
743,743,201905,2,0,2,5,0,3,1511
744,744,201905,3,0,2,0,0,1,136
745,745,201905,1,0,3,3,0,2,46
746,746,202105,10,1,2,4,0,1,306
747,747,202005,6,1,4,1,0,0,155
748,748,202005,8,0,3,2,0,0,1363
749,749,202105,2,0,3,0,1,1,1054
750,750,202105,0,0,2,2,1,3,633
751,751,201905,7,0,1,0,0,3,16
752,752,201905,3,1,3,3,1,0,63
753,753,202005,12,0,6,5,1,2,1992
754,754,202005,0,1,6,3,1,3,226
755,755,202105,1,1,4,5,1,3,139
756,756,202105,12,0,3,5,0,0,923
757,757,202005,12,0,1,5,1,0,271
758,758,202005,6,0,6,3,0,4,38
759,759,202005,13,1,5,4,0,4,218
760,760,202005,7,1,4,3,1,0,100
761,761,201905,0,0,0,0,0,4,12
762,762,201905,1,0,2,4,0,1,20
763,763,202105,7,0,1,3,0,3,116
764,764,202105,7,1,2,1,0,3,26
765,765,202005,12,0,0,5,1,4,666
766,766,201905,12,0,3,0,1,1,126
767,767,201905,5,0,6,0,0,2,483
768,768,202105,7,0,0,4,1,1,648
769,769,202005,13,0,2,1,1,0,295
770,770,202105,1,1,5,3,0,1,65
771,771,202005,6,0,6,2,0,4,56
772,772,201905,0,0,1,0,1,3,67
773,773,201905,7,0,0,5,1,0,227
774,774,202105,11,1,4,4,1,4,1061
775,775,202105,11,0,1,2,0,4,1287
776,776,201905,4,0,6,4,1,3,140
777,777,201905,2,0,6,1,0,0,877
778,778,201905,12,0,1,3,1,0,297
779,779,201905,8,0,3,1,1,2,448
780,780,202105,5,1,4,4,1,1,6020
781,781,201905,12,1,3,1,0,2,1569
782,782,201905,1,1,2,3,0,1,12
783,783,202005,1,0,2,1,0,3,35
784,784,202005,1,0,1,0,1,3,20
785,785,201905,12,1,5,3,0,1,3128
786,786,202005,7,1,6,1,1,3,12
787,787,202005,8,0,1,2,0,0,1235
788,788,202005,6,0,6,0,1,4,3
789,789,201905,10,0,6,1,0,4,14
790,790,202105,1,0,1,2,1,3,196
791,791,202105,11,0,6,1,1,3,1235
792,792,202105,11,0,1,2,0,3,4586
793,793,201905,9,1,4,1,1,4,18
794,794,202105,2,0,6,0,0,0,425
795,795,201905,13,1,4,1,1,1,262
796,796,202005,8,0,6,0,0,0,190
797,797,202005,8,0,6,1,1,1,537
798,798,201905,4,1,5,2,1,2,304
799,799,202005,0,1,4,3,1,1,2245
800,800,201905,6,0,6,2,1,4,23
801,801,201905,10,0,0,0,0,4,4
802,802,201905,11,0,6,0,1,2,393
803,803,202005,13,0,0,4,1,3,381
804,804,201905,4,0,3,4,1,3,122
805,805,202005,1,0,1,0,0,1,3
806,806,202005,3,1,4,3,1,0,198
807,807,202105,3,1,2,0,1,0,8
808,808,202005,10,0,3,4,1,1,807
809,809,201905,9,1,5,5,0,0,43
810,810,202105,2,0,3,3,0,3,7224
811,811,202005,3,0,0,5,0,3,357
812,812,201905,10,1,3,5,1,1,119
813,813,201905,9,1,2,0,1,3,4
814,814,202005,8,1,0,5,1,0,76
815,815,202005,0,0,2,2,0,3,1796
816,816,201905,9,0,6,4,1,3,137
817,817,201905,6,1,5,1,1,2,59
818,818,202005,2,1,4,4,1,4,847
819,819,202105,11,0,2,3,1,3,1272
820,820,202005,8,1,0,2,0,3,220
821,821,201905,8,0,0,5,1,3,246
822,822,202005,4,0,2,4,0,0,473
823,823,201905,1,0,6,2,1,0,8
824,824,202005,11,0,2,1,1,2,2590
825,825,202005,12,1,0,4,0,2,2526
826,826,201905,9,0,3,4,0,1,183
827,827,202005,4,0,3,3,0,3,246
828,828,202005,4,0,3,1,1,1,365
829,829,201905,9,0,1,2,0,2,156
830,830,201905,5,1,3,2,0,2,709
831,831,202005,8,1,0,0,1,1,71
832,832,202105,9,0,0,3,0,2,186
833,833,202005,3,1,5,3,0,4,86
834,834,201905,13,0,2,4,1,1,879
835,835,202005,10,0,3,2,0,0,374
836,836,201905,5,0,2,2,0,1,5253
837,837,201905,1,1,5,5,0,4,3
838,838,202105,7,0,1,3,0,1,2624
839,839,201905,1,1,4,3,0,0,4
840,840,202105,6,1,2,0,1,4,3
841,841,202105,3,0,6,5,1,2,857
842,842,202105,11,1,4,2,0,1,11133
843,843,202005,5,1,5,5,0,4,443
844,844,202105,12,0,1,3,0,4,5187
845,845,202105,9,1,5,0,0,2,27
846,846,202005,9,0,1,2,1,4,77
847,847,201905,5,0,0,1,1,1,1446
848,848,202005,2,0,3,2,0,3,4261
849,849,202005,2,0,2,1,0,0,1463
850,850,201905,6,0,0,3,1,4,20
851,851,202005,8,1,6,5,0,3,181
852,852,202105,12,1,4,0,1,4,419
853,853,201905,4,0,3,5,1,4,12
854,854,201905,2,0,3,0,1,0,159
855,855,202105,7,1,2,2,1,3,45
856,856,202005,3,0,6,5,1,3,351
857,857,201905,4,0,0,0,0,2,56
858,858,202005,4,1,6,0,1,0,19
859,859,202105,8,1,2,5,1,2,624
860,860,201905,5,0,6,3,0,3,2213
861,861,202105,1,1,4,3,1,0,16
862,862,201905,8,1,2,3,0,3,146
863,863,202105,0,1,4,1,0,4,94
864,864,202105,10,1,5,5,0,1,446
865,865,202105,13,1,2,5,1,2,551
866,866,202105,3,1,5,1,1,3,339
867,867,201905,11,1,4,0,1,0,262
868,868,202105,2,0,1,1,0,2,6911
869,869,202005,10,0,3,3,1,0,292
870,870,202005,13,0,1,2,1,1,1624
871,871,202005,5,0,2,2,0,3,4070
872,872,201905,3,0,3,5,0,0,235
873,873,202005,10,1,4,2,1,4,95
874,874,202005,12,0,6,4,0,4,3165
875,875,202105,10,0,2,5,0,0,148
876,876,201905,12,1,5,5,1,0,190
877,877,202005,13,0,6,3,0,2,2279
878,878,202105,2,1,5,1,0,3,2843
879,879,202105,3,0,6,3,1,1,708
880,880,202105,1,1,5,2,0,3,122
881,881,202005,3,0,3,4,0,3,548
882,882,202105,8,1,2,2,1,1,577
883,883,202005,6,1,4,0,0,4,13
884,884,201905,12,0,1,1,1,1,759
885,885,201905,4,0,2,5,1,2,414
886,886,201905,6,0,3,3,1,3,72
887,887,202005,0,1,0,5,0,0,164
888,888,202005,5,0,6,0,1,4,59
889,889,202105,13,1,4,1,0,1,2007
890,890,202005,11,0,3,3,0,3,3804
891,891,202005,2,1,5,3,0,1,6354
892,892,202105,13,0,0,3,1,2,1043
893,893,202105,10,0,0,1,1,2,361
894,894,202105,7,0,2,0,1,1,67
895,895,201905,9,1,4,2,1,2,286
896,896,201905,12,0,3,3,0,2,4650
897,897,202105,4,1,4,2,1,0,235
898,898,201905,11,0,0,4,0,3,2694
899,899,202005,11,1,6,3,1,1,1429
900,900,201905,3,0,6,0,0,3,37
901,901,202105,1,0,6,5,1,3,120
902,902,202105,6,0,3,1,1,4,73
903,903,202105,0,0,2,3,1,4,197
904,904,202005,1,0,3,5,1,3,102
905,905,202105,10,0,2,3,1,3,259
906,906,202105,5,0,1,1,0,2,5908
907,907,202005,13,0,3,3,0,3,1315
908,908,202105,13,0,6,2,1,3,703
909,909,202005,13,0,6,3,0,0,1566
910,910,201905,0,0,3,2,0,4,511
911,911,202105,9,1,2,1,1,1,122
912,912,201905,8,0,2,3,0,4,157
913,913,201905,1,0,6,4,1,0,8
914,914,202005,12,1,4,4,1,1,2203
915,915,201905,9,1,5,4,0,4,11
916,916,201905,9,1,4,3,0,1,142
917,917,201905,10,0,2,5,1,3,125
918,918,202005,9,0,6,5,1,3,115
919,919,201905,9,0,0,2,0,0,70
920,920,201905,4,1,3,5,0,0,83
921,921,202005,3,0,3,1,0,0,181
922,922,201905,9,0,1,5,1,1,492
923,923,202005,4,0,1,0,0,3,29
924,924,202105,2,1,4,0,1,2,760
925,925,201905,7,0,2,1,0,2,369
926,926,202005,7,0,3,0,0,1,497
927,927,202005,0,1,5,2,1,1,1916
928,928,201905,5,0,1,0,1,2,333
929,929,201905,9,0,2,4,1,0,129
930,930,201905,2,0,2,4,0,2,3883
931,931,202105,6,0,1,3,0,2,740
932,932,201905,13,0,0,5,0,0,1533
933,933,202105,6,0,2,3,0,4,39
934,934,202105,13,1,5,4,0,0,1985
935,935,202105,8,0,2,4,1,4,169
936,936,202105,6,1,2,5,1,4,17
937,937,201905,9,1,2,3,1,4,10
938,938,201905,9,1,5,1,1,1,179
939,939,202105,12,0,0,1,0,0,284
940,940,202005,2,0,6,4,0,1,5527
941,941,201905,1,0,6,5,1,4,8
942,942,201905,2,0,2,3,1,1,3945
943,943,202005,5,1,6,3,1,4,148
944,944,202005,9,0,2,0,0,2,39
945,945,202005,1,0,2,0,1,3,15
946,946,201905,4,0,1,0,0,4,3
947,947,201905,12,0,0,5,1,2,2309
948,948,201905,3,0,0,1,0,4,44
949,949,201905,8,0,0,0,1,1,149
950,950,202005,4,0,0,3,0,0,358
951,951,202005,13,0,0,2,1,4,192
952,952,202005,6,0,6,5,0,4,46
953,953,202105,13,0,0,5,0,4,181
954,954,201905,12,1,2,2,1,1,305
955,955,202005,9,0,3,1,1,2,430
956,956,202105,5,0,1,3,1,0,1323
957,957,202105,7,1,5,3,1,1,740
958,958,201905,9,1,2,4,0,0,23
959,959,201905,1,0,3,3,1,4,11
960,960,202105,3,0,6,1,1,4,91
961,961,202005,0,1,5,0,1,2,279
962,962,201905,0,0,6,4,1,4,134
963,963,202105,0,1,5,5,1,1,2456
964,964,202005,5,0,6,5,1,3,1003
965,965,202005,6,0,2,0,1,2,36
966,966,202105,8,0,1,0,0,3,136
967,967,202005,13,0,1,3,1,1,1238
968,968,202005,2,0,3,3,1,1,5695
969,969,201905,11,0,6,3,0,3,3035
970,970,201905,8,1,3,1,0,2,89
971,971,202005,13,1,4,3,0,4,256
972,972,202005,7,1,0,1,0,2,111
973,973,202005,10,1,5,3,1,3,295
974,974,202105,6,0,2,4,1,1,167
975,975,202005,3,1,4,5,0,4,75
976,976,202005,3,0,0,1,0,1,666
977,977,202105,0,0,3,1,0,3,1498
978,978,202105,1,1,4,0,0,2,18
979,979,202105,9,0,0,4,0,1,173
980,980,202105,11,1,5,0,1,2,688
981,981,201905,13,0,1,0,1,3,44
982,982,202005,6,1,5,2,1,3,143
983,983,202005,4,1,4,0,1,0,126
984,984,202005,13,1,5,2,0,4,330
985,985,202005,11,0,1,0,1,0,479
986,986,202005,11,0,6,2,0,3,2917
987,987,201905,5,1,4,0,0,1,571
988,988,201905,9,0,0,0,1,2,70
989,989,202005,13,0,0,5,1,0,379
990,990,202105,5,1,2,1,1,3,611
991,991,201905,4,0,2,0,0,4,3
992,992,202005,10,1,0,3,0,4,12
993,993,202105,3,0,0,0,0,1,164
994,994,202005,8,1,0,5,0,2,354
995,995,202005,6,0,1,2,1,3,144
996,996,202005,11,1,6,2,0,2,2381
997,997,202105,6,0,1,2,0,3,402
998,998,201905,7,0,6,3,1,3,69
999,999,202005,2,1,4,2,0,0,1965
1000,1000,202105,13,1,2,3,1,0,236
1001,1001,202005,13,1,0,3,1,4,41
1002,1002,202105,11,0,2,5,0,1,6445
1003,1003,202105,9,0,6,0,1,0,45
1004,1004,201905,4,1,2,2,0,1,118
1005,1005,202005,5,1,6,3,0,3,702
1006,1006,202105,4,0,0,0,1,2,83
1007,1007,202105,13,1,4,3,0,3,1406
1008,1008,201905,6,1,2,3,1,0,21
1009,1009,202105,0,1,5,5,0,0,677
1010,1010,202005,11,1,4,1,1,0,501
1011,1011,202005,0,0,6,2,0,4,188
1012,1012,202105,1,0,2,1,0,3,39
1013,1013,202005,2,1,0,3,1,2,1061
1014,1014,201905,10,1,4,3,1,0,111
1015,1015,202105,7,0,6,3,0,4,81
1016,1016,201905,8,0,1,4,1,1,1030
1017,1017,202105,11,0,3,0,0,2,1896
1018,1018,202005,5,0,1,4,0,3,3129
1019,1019,202005,5,0,1,1,0,3,1853
1020,1020,202005,3,1,6,3,1,1,189
1021,1021,202005,1,1,5,5,0,0,11
1022,1022,201905,3,0,3,5,0,3,270
1023,1023,202105,7,0,6,4,0,3,170
1024,1024,201905,5,1,5,2,0,3,1133
1025,1025,202005,11,0,6,3,1,2,3628
1026,1026,202105,2,1,4,1,1,1,1890
1027,1027,202005,1,0,6,3,1,2,260
1028,1028,202005,6,0,3,5,0,0,492
1029,1029,202105,7,0,0,5,1,4,18
1030,1030,202005,13,0,6,0,1,2,167
1031,1031,202105,2,1,2,3,1,2,2575
1032,1032,202105,4,1,2,4,0,0,249
1033,1033,202005,7,0,3,3,1,4,29
1034,1034,202005,5,0,2,2,1,1,4790
1035,1035,201905,13,0,2,3,0,3,919
1036,1036,202005,8,1,0,1,1,4,31
1037,1037,202105,6,0,3,0,0,3,61
1038,1038,201905,11,0,2,3,1,2,3732
1039,1039,202005,9,1,0,5,1,2,85
1040,1040,202105,8,0,1,3,1,2,1973
1041,1041,202105,7,1,5,3,0,2,1008
1042,1042,201905,10,0,6,5,0,4,24
1043,1043,202005,3,0,1,3,1,3,631
1044,1044,202005,0,1,6,0,1,2,60
1045,1045,201905,1,0,0,3,0,4,12
1046,1046,202005,3,1,6,1,1,0,13
1047,1047,202005,1,1,0,4,1,0,5
1048,1048,202005,8,0,6,3,1,1,1310
1049,1049,202105,4,0,6,2,1,4,74
1050,1050,201905,7,1,2,2,0,4,17
1051,1051,202105,7,0,2,5,0,0,215
1052,1052,202105,12,0,2,1,0,4,2661
1053,1053,201905,5,1,5,3,0,2,2315
1054,1054,202105,0,0,0,0,1,2,287
1055,1055,201905,0,1,4,5,1,4,60
1056,1056,201905,0,0,1,1,1,0,388
1057,1057,202005,11,1,0,4,1,3,420
1058,1058,201905,0,0,6,2,1,4,193
1059,1059,201905,9,0,3,0,1,0,27
1060,1060,201905,5,0,3,1,1,3,441
1061,1061,201905,12,0,6,3,1,3,1209
1062,1062,202105,12,0,1,5,1,0,271
1063,1063,201905,8,1,2,0,1,3,14
1064,1064,201905,4,0,6,5,0,2,494
1065,1065,201905,11,1,5,2,1,3,1147
1066,1066,202105,0,0,1,4,1,4,323
1067,1067,202005,0,0,6,1,1,2,1130
1068,1068,202005,9,0,2,3,0,0,123
1069,1069,202005,4,1,6,1,1,3,34
1070,1070,201905,4,1,4,2,1,0,109
1071,1071,202105,8,1,5,0,0,4,46
1072,1072,202005,6,1,4,0,1,4,7
1073,1073,202105,9,1,5,1,0,2,125
1074,1074,202005,11,0,3,0,0,3,502
1075,1075,202005,12,0,3,5,1,3,1720
1076,1076,202005,6,0,3,4,1,3,136
1077,1077,202105,1,1,4,4,0,1,91
1078,1078,202005,11,1,5,2,1,4,624
1079,1079,202005,7,0,3,4,0,3,119
1080,1080,202105,9,0,2,4,1,4,36
1081,1081,201905,9,0,6,0,0,1,24
1082,1082,201905,13,0,3,4,0,2,1483
1083,1083,202105,11,1,2,4,0,1,6169
1084,1084,202105,3,0,2,2,0,2,1600
1085,1085,202005,4,1,5,3,1,0,233
1086,1086,202005,1,0,0,1,1,0,3
1087,1087,202105,4,0,6,1,1,0,126
1088,1088,202105,6,0,2,2,0,1,437
1089,1089,202005,2,0,2,5,1,2,4301
1090,1090,202005,1,1,5,3,1,4,24
1091,1091,202105,5,0,3,1,1,3,2188
1092,1092,201905,2,0,0,0,1,1,475
1093,1093,202005,8,0,6,1,0,0,379
1094,1094,202105,13,1,5,3,1,0,492
1095,1095,202005,1,1,0,5,1,4,3
1096,1096,202005,11,0,0,4,1,3,1592
1097,1097,201905,5,0,1,1,0,0,1073
1098,1098,201905,11,0,0,3,0,4,857
1099,1099,202105,1,1,4,4,1,2,378
1100,1100,202005,5,0,6,2,1,3,1644
1101,1101,201905,0,1,2,4,1,2,427
1102,1102,202005,8,1,6,3,1,2,442
1103,1103,202005,10,0,6,2,1,0,179
1104,1104,202005,8,0,1,4,1,1,1361
1105,1105,201905,13,0,2,1,0,4,111
1106,1106,202005,5,0,1,3,0,1,7159
1107,1107,201905,2,0,1,3,0,2,6290
1108,1108,202105,1,0,0,4,1,1,57
1109,1109,202105,4,0,6,3,1,3,315
1110,1110,201905,4,1,2,5,0,3,28
1111,1111,201905,2,1,2,4,1,3,319
1112,1112,202005,8,1,4,3,0,4,379
1113,1113,202005,0,0,0,0,0,4,26
1114,1114,202005,2,0,2,4,1,0,1089
1115,1115,201905,4,0,0,3,0,3,128
1116,1116,202105,2,1,5,0,1,3,332
1117,1117,201905,13,0,0,2,1,0,430
1118,1118,202005,13,0,1,1,1,0,268
1119,1119,202105,8,0,1,1,1,3,565
1120,1120,201905,13,1,2,2,0,2,1056
1121,1121,202005,11,1,6,4,0,3,1001
1122,1122,202005,1,0,2,3,0,1,54
1123,1123,201905,0,1,2,4,1,1,539
1124,1124,202105,3,1,2,0,1,2,58
1125,1125,202105,8,1,5,5,0,1,2053
1126,1126,201905,10,1,5,5,0,1,186
1127,1127,202005,5,1,4,4,0,0,2635
1128,1128,202005,2,1,4,5,1,0,1379
1129,1129,202105,10,1,4,0,1,4,16
1130,1130,201905,10,0,0,2,1,0,142
1131,1131,202005,10,1,6,0,1,3,5
1132,1132,201905,1,0,0,0,0,3,6
1133,1133,202005,3,0,6,0,0,1,195
1134,1134,201905,0,0,3,3,1,1,2424
1135,1135,202105,12,0,2,1,0,3,4583
1136,1136,201905,9,0,2,5,0,0,67
1137,1137,201905,4,1,3,4,0,0,64
1138,1138,202105,3,1,4,0,1,4,26
1139,1139,202105,6,0,6,5,1,2,227
1140,1140,201905,9,0,3,2,1,2,529
1141,1141,202005,9,1,6,2,0,4,7
1142,1142,202005,8,0,1,5,0,1,2153
1143,1143,202005,5,0,3,4,0,1,8039
1144,1144,202005,13,1,6,3,1,2,232
1145,1145,202005,9,0,1,3,0,2,293
1146,1146,202005,12,1,6,5,0,1,1396
1147,1147,202005,5,1,0,3,0,3,644
1148,1148,202105,6,0,0,3,1,3,170
1149,1149,202005,4,0,1,2,0,2,848
1150,1150,202005,10,1,5,3,0,3,198
1151,1151,202105,8,0,2,3,0,0,561
1152,1152,201905,6,0,6,1,1,2,123
1153,1153,201905,6,0,1,3,0,3,194
1154,1154,201905,0,0,3,5,0,3,312
1155,1155,201905,1,1,3,3,1,1,13
1156,1156,201905,13,0,1,4,1,4,141
1157,1157,201905,8,0,2,0,1,2,133
1158,1158,202005,2,0,0,1,1,1,2423
1159,1159,202005,13,1,6,3,0,2,611
1160,1160,202105,4,0,6,5,1,3,208
1161,1161,202005,9,0,2,5,1,1,646
1162,1162,202005,13,1,5,1,0,3,537
1163,1163,202105,13,1,4,3,1,0,586
1164,1164,202105,4,0,0,1,1,0,103
1165,1165,202105,12,0,0,0,1,1,146
1166,1166,202105,8,0,3,3,0,0,1544
1167,1167,202005,2,0,1,5,1,4,390
1168,1168,201905,3,0,6,4,0,1,1215
1169,1169,201905,9,0,1,1,1,2,354
1170,1170,202005,6,0,2,3,0,1,712
1171,1171,201905,9,1,4,5,0,0,42
1172,1172,201905,13,0,3,0,1,1,123
1173,1173,202105,5,0,2,3,0,3,2762
1174,1174,202005,2,1,4,2,0,1,6468
1175,1175,202005,1,1,4,1,1,0,6
1176,1176,202005,7,0,6,5,1,1,684
1177,1177,202005,2,1,5,3,1,3,2120
1178,1178,202005,2,1,4,1,1,4,476
1179,1179,201905,8,1,2,3,1,3,125
1180,1180,202105,9,0,1,4,0,2,242
1181,1181,201905,1,0,0,4,1,3,63
1182,1182,201905,11,0,0,1,1,4,190
1183,1183,201905,3,1,5,2,0,0,327
1184,1184,202005,12,0,1,4,0,1,4613
1185,1185,202105,9,0,2,2,1,3,221
1186,1186,201905,9,0,3,2,1,4,46
1187,1187,201905,12,1,4,4,0,4,1919
1188,1188,202005,2,0,1,1,1,0,609
1189,1189,202005,2,0,0,5,0,4,397
1190,1190,201905,5,0,1,3,1,4,562
1191,1191,202005,7,0,0,2,1,3,79
1192,1192,202105,1,0,6,1,0,0,8
1193,1193,202005,1,0,0,3,1,4,28
1194,1194,202105,4,1,5,5,0,1,906
1195,1195,202105,13,0,1,3,0,3,1424
1196,1196,202105,0,0,0,5,0,4,107
1197,1197,202105,9,0,0,1,0,2,135
1198,1198,202105,9,1,5,4,1,1,577
1199,1199,202005,9,1,4,4,1,0,250
1200,1200,201905,9,1,3,3,1,2,89
1201,1201,202105,5,0,1,5,0,1,7831
1202,1202,201905,12,1,2,2,1,4,205
1203,1203,202005,12,1,6,3,1,1,533
1204,1204,202005,12,0,3,2,0,2,7092
1205,1205,201905,0,0,2,5,1,1,1308
1206,1206,202105,11,1,5,2,0,2,11518
1207,1207,202105,4,0,6,3,0,0,529
1208,1208,202005,9,0,0,2,0,1,282
1209,1209,202005,12,0,0,3,1,0,344
1210,1210,201905,6,0,6,3,1,4,29
1211,1211,202105,0,0,2,1,0,4,98
1212,1212,202005,6,1,0,4,1,2,61
1213,1213,202005,1,1,5,2,0,2,92
1214,1214,201905,11,1,2,2,1,4,117
1215,1215,202005,7,1,4,0,0,0,88
1216,1216,202105,10,0,6,4,0,4,49
1217,1217,202105,12,0,2,3,0,0,387
1218,1218,202105,12,1,2,0,1,0,23
1219,1219,202105,12,1,5,1,1,3,2445
1220,1220,202105,6,1,5,4,0,4,90
1221,1221,202005,5,0,1,5,0,4,573
1222,1222,202105,11,0,1,0,1,4,98
1223,1223,202105,10,1,5,4,0,4,56
1224,1224,202005,11,0,0,2,0,2,10468
1225,1225,201905,9,0,6,3,0,1,230
1226,1226,202105,7,0,0,3,0,2,905
1227,1227,202005,8,1,4,2,0,0,1040
1228,1228,202005,3,0,3,3,1,2,1419
1229,1229,202105,13,0,1,0,1,1,209
1230,1230,202005,2,1,6,1,0,2,885
1231,1231,202005,1,1,4,5,1,0,8
1232,1232,202105,6,0,2,1,0,1,268
1233,1233,202105,10,0,3,2,0,0,628
1234,1234,201905,5,0,3,5,0,0,1163
1235,1235,202105,1,0,2,5,0,1,32
1236,1236,202005,8,1,6,3,0,2,580
1237,1237,202005,1,0,1,5,0,0,5
1238,1238,202105,2,0,6,3,1,2,6810
1239,1239,202105,6,1,2,2,1,0,51
1240,1240,202105,0,1,2,3,1,4,141
1241,1241,202105,0,1,5,4,0,4,222
1242,1242,202105,10,0,3,1,0,4,36
1243,1243,202105,6,0,1,0,1,1,51
1244,1244,202105,13,0,2,4,0,0,1172
1245,1245,202005,7,0,1,5,0,2,773
1246,1246,202105,11,0,6,3,0,4,1344
1247,1247,201905,11,1,4,3,1,3,1753
1248,1248,202005,9,1,4,0,0,3,14
1249,1249,202105,9,0,6,4,0,2,365
1250,1250,201905,9,1,3,5,1,0,34
1251,1251,201905,6,0,6,3,0,3,182
1252,1252,201905,5,0,2,4,0,1,4468
1253,1253,201905,12,1,3,4,0,2,2843
1254,1254,201905,13,0,2,5,1,2,668
1255,1255,201905,7,0,0,3,0,4,35
1256,1256,202105,11,1,2,1,0,3,1113
1257,1257,201905,12,0,2,2,0,2,6527
1258,1258,201905,10,1,4,2,0,3,70
1259,1259,201905,2,1,5,2,0,4,646
1260,1260,202105,0,0,0,1,1,2,1471
1261,1261,201905,5,1,2,0,0,1,156
1262,1262,202005,3,1,6,2,0,3,112
1263,1263,202105,11,0,0,4,1,2,4354
1264,1264,202105,1,1,2,3,0,4,17
1265,1265,201905,11,1,3,5,1,1,928
1266,1266,202005,9,1,0,2,1,3,61
1267,1267,201905,9,0,6,2,0,3,63
1268,1268,202005,3,0,6,1,1,3,228
1269,1269,202005,4,0,1,5,1,1,595
1270,1270,201905,8,1,4,5,1,4,65
1271,1271,202105,9,0,1,4,0,1,244
1272,1272,201905,12,1,3,5,1,2,503
1273,1273,201905,4,0,6,2,1,4,52
1274,1274,202005,4,1,0,2,1,2,165
1275,1275,201905,5,1,5,4,1,2,1438
1276,1276,202005,10,0,6,5,1,0,156
1277,1277,202005,11,0,1,5,1,3,1420
1278,1278,202005,3,1,0,5,1,1,120
1279,1279,201905,11,0,2,2,1,1,5010
1280,1280,201905,3,1,3,5,0,0,90
1281,1281,201905,13,0,2,3,0,1,3077
