,CRI_YM,TAG,평일휴일,요일,시간대,성별,연령대,건수합계
2699,202005,차량정비_부품,휴일,토,C.10-14시,M,A.2O대,164
2700,202105,취미용품,휴일,일,F.22-02시,M,E.60대이상,64
2701,202005,서적,휴일,일,F.22-02시,F,D.5O대,555
2702,202005,가전,평일,월,F.22-02시,M,C.4O대,1786
2703,202105,생활/사무용품,휴일,수,A.02-06시,F,B.3O대,544
2704,202005,화장품,평일,목,D.14-18시,F,E.60대이상,384
2705,202005,인테리어,휴일,화,B.06-10시,M,D.5O대,84
2706,202105,식료품,평일,월,A.02-06시,M,E.60대이상,166
2707,202105,화장품,평일,월,B.06-10시,F,E.60대이상,331
2708,201905,화장품,평일,목,F.22-02시,F,C.4O대,1930
2709,202105,골프용품,평일,수,C.10-14시,M,C.4O대,186
2710,201905,홈쇼핑,평일,목,C.10-14시,F,B.3O대,4443
2711,202005,차량정비_부품,휴일,일,C.10-14시,F,C.4O대,259
2712,201905,가전,평일,목,D.14-18시,F,D.5O대,457
2713,201905,취미용품,평일,목,E.18-22시,M,A.2O대,133
2714,201905,스포츠의류용품,평일,화,B.06-10시,M,A.2O대,87
2715,202005,골프용품,휴일,화,B.06-10시,M,D.5O대,15
2716,202105,차량정비_부품,평일,화,E.18-22시,F,B.3O대,320
2717,202005,가전,평일,금,E.18-22시,F,C.4O대,1177
2718,201905,스포츠의류용품,평일,금,C.10-14시,M,B.3O대,991
2719,201905,패션,휴일,월,B.06-10시,F,D.5O대,264
2720,201905,골프용품,평일,수,D.14-18시,F,B.3O대,23
2721,201905,홈쇼핑,휴일,토,F.22-02시,F,E.60대이상,2119
2722,202005,패션,휴일,토,D.14-18시,M,E.60대이상,681
2723,201905,가전,휴일,일,B.06-10시,F,B.3O대,301
2724,202105,홈쇼핑,평일,월,C.10-14시,M,D.5O대,2205
2725,202005,식료품,평일,월,E.18-22시,M,C.4O대,4336
2726,202005,차량정비_부품,휴일,금,F.22-02시,F,C.4O대,28
2727,202005,생활/사무용품,평일,금,C.10-14시,F,E.60대이상,1589
2728,202005,애완용품,평일,수,B.06-10시,F,E.60대이상,41
2729,202105,골프용품,평일,목,B.06-10시,M,E.60대이상,23
2730,202005,가전,휴일,금,E.18-22시,M,B.3O대,364
2731,202005,애완용품,평일,월,A.02-06시,M,C.4O대,53
2732,202105,스포츠의류용품,휴일,수,C.10-14시,M,B.3O대,350
2733,202005,스포츠의류용품,평일,수,F.22-02시,M,A.2O대,338
2734,202105,홈쇼핑,휴일,일,C.10-14시,M,C.4O대,4266
2735,202105,화장품,평일,금,A.02-06시,F,E.60대이상,36
2736,201905,홈쇼핑,휴일,월,F.22-02시,M,D.5O대,313
2737,201905,화장품,평일,월,E.18-22시,F,B.3O대,2057
2738,202105,가전,휴일,일,A.02-06시,F,E.60대이상,22
2739,201905,식료품,휴일,월,B.06-10시,M,E.60대이상,35
2740,201905,홈쇼핑,평일,화,A.02-06시,F,E.60대이상,816
2741,201905,패션,평일,수,E.18-22시,M,D.5O대,1377
2742,202105,홈쇼핑,평일,목,F.22-02시,F,E.60대이상,3117
2743,202005,화장품,평일,금,A.02-06시,F,A.2O대,372
2744,202005,유아용품,평일,수,F.22-02시,F,A.2O대,416
2745,202005,유아용품,휴일,화,B.06-10시,F,A.2O대,29
2746,202005,유아용품,휴일,화,C.10-14시,M,C.4O대,145
2747,201905,생활/사무용품,평일,화,F.22-02시,M,E.60대이상,219
2748,201905,서적,휴일,수,D.14-18시,M,E.60대이상,19
2749,202005,홈쇼핑,평일,목,D.14-18시,F,A.2O대,944
2750,202005,유아용품,휴일,토,B.06-10시,F,E.60대이상,23
2751,202105,식료품,휴일,토,F.22-02시,M,E.60대이상,494
2752,201905,취미용품,휴일,수,F.22-02시,F,B.3O대,77
2753,202005,식료품,휴일,화,E.18-22시,F,D.5O대,876
2754,202105,생활/사무용품,평일,목,D.14-18시,M,C.4O대,6709
2755,202105,패션,평일,목,E.18-22시,F,C.4O대,11040
2756,201905,식료품,휴일,일,B.06-10시,M,D.5O대,358
2757,202005,화장품,휴일,금,E.18-22시,M,D.5O대,67
2758,202005,애완용품,휴일,화,D.14-18시,M,E.60대이상,10
2759,202005,화장품,휴일,토,F.22-02시,F,C.4O대,2410
2760,202105,화장품,평일,목,A.02-06시,M,C.4O대,129
2761,202105,취미용품,휴일,수,D.14-18시,F,B.3O대,374
2762,202005,홈쇼핑,휴일,금,D.14-18시,M,E.60대이상,324
2763,201905,화장품,평일,목,A.02-06시,M,E.60대이상,16
2764,202105,식료품,평일,금,E.18-22시,F,B.3O대,7324
2765,202105,스포츠의류용품,평일,월,C.10-14시,F,A.2O대,577
2766,202005,가전,휴일,토,C.10-14시,F,E.60대이상,147
2767,202005,화장품,평일,월,D.14-18시,F,E.60대이상,423
2768,202005,화장품,평일,목,C.10-14시,F,B.3O대,6185
2769,201905,서적,평일,수,D.14-18시,M,D.5O대,421
2770,202005,화장품,평일,수,F.22-02시,M,E.60대이상,99
2771,202005,서적,휴일,화,A.02-06시,F,D.5O대,17
2772,202005,골프용품,휴일,토,D.14-18시,M,D.5O대,158
2773,201905,취미용품,휴일,일,B.06-10시,F,D.5O대,42
2774,202005,인테리어,평일,수,A.02-06시,F,A.2O대,274
2775,201905,패션,평일,목,F.22-02시,M,A.2O대,1798
2776,202005,패션,평일,금,C.10-14시,M,A.2O대,2070
2777,202005,취미용품,휴일,화,C.10-14시,F,D.5O대,58
2778,202105,골프용품,휴일,수,D.14-18시,F,A.2O대,8
2779,201905,애완용품,평일,금,D.14-18시,M,C.4O대,172
2780,202105,가전,휴일,수,C.10-14시,F,A.2O대,248
2781,202005,가전,휴일,일,B.06-10시,F,C.4O대,461
2782,201905,유아용품,휴일,수,A.02-06시,F,D.5O대,4
2783,202005,식료품,휴일,금,E.18-22시,M,E.60대이상,129
2784,202005,가전,평일,월,D.14-18시,M,C.4O대,3131
2785,201905,유아용품,휴일,수,C.10-14시,M,E.60대이상,6
2786,201905,서적,평일,월,E.18-22시,F,E.60대이상,43
2787,202005,인테리어,휴일,금,B.06-10시,F,D.5O대,87
2788,202105,서적,휴일,일,E.18-22시,M,E.60대이상,187
2789,202105,스포츠의류용품,휴일,일,D.14-18시,M,C.4O대,922
2790,202105,스포츠의류용품,평일,화,A.02-06시,F,B.3O대,147
2791,202105,취미용품,휴일,토,A.02-06시,F,D.5O대,24
2792,201905,취미용품,평일,금,A.02-06시,F,C.4O대,36
2793,202105,애완용품,휴일,토,F.22-02시,F,D.5O대,287
2794,202105,취미용품,평일,수,F.22-02시,F,C.4O대,318
2795,202005,화장품,평일,목,A.02-06시,M,B.3O대,209
2796,201905,스포츠의류용품,휴일,수,E.18-22시,M,E.60대이상,5
2797,202105,스포츠의류용품,평일,수,B.06-10시,F,D.5O대,99
2798,202005,취미용품,평일,목,D.14-18시,F,D.5O대,184
2799,201905,가전,평일,수,D.14-18시,F,A.2O대,653
2800,201905,인테리어,휴일,수,D.14-18시,M,E.60대이상,45
2801,202005,인테리어,휴일,일,E.18-22시,F,A.2O대,1832
2802,202005,생활/사무용품,평일,월,E.18-22시,F,D.5O대,3142
2803,202105,패션,평일,금,A.02-06시,M,A.2O대,516
2804,202005,생활/사무용품,평일,금,C.10-14시,M,D.5O대,2613
2805,202105,취미용품,평일,수,A.02-06시,F,D.5O대,8
2806,201905,패션,평일,월,F.22-02시,M,E.60대이상,154
2807,202105,서적,평일,화,D.14-18시,F,A.2O대,470
2808,202005,골프용품,휴일,금,E.18-22시,M,C.4O대,50
2809,202105,패션,휴일,일,B.06-10시,M,E.60대이상,430
2810,201905,패션,평일,화,D.14-18시,M,E.60대이상,501
2811,202105,화장품,휴일,토,F.22-02시,M,D.5O대,433
2812,202005,패션,휴일,화,F.22-02시,F,E.60대이상,123
2813,201905,취미용품,평일,금,B.06-10시,F,C.4O대,170
2814,202005,가전,휴일,일,A.02-06시,F,D.5O대,75
2815,202005,스포츠의류용품,휴일,금,F.22-02시,F,C.4O대,167
2816,202105,인테리어,휴일,토,D.14-18시,M,A.2O대,469
2817,202005,스포츠의류용품,평일,목,E.18-22시,F,E.60대이상,44
2818,201905,화장품,휴일,토,E.18-22시,F,D.5O대,521
2819,201905,취미용품,평일,화,D.14-18시,F,A.2O대,225
2820,202005,애완용품,평일,월,D.14-18시,M,B.3O대,355
2821,201905,골프용품,평일,월,A.02-06시,F,D.5O대,4
2822,202005,화장품,평일,목,F.22-02시,F,A.2O대,1898
2823,201905,애완용품,평일,월,A.02-06시,M,D.5O대,4
2824,201905,인테리어,평일,금,C.10-14시,F,B.3O대,1744
2825,202005,인테리어,평일,수,A.02-06시,M,B.3O대,282
2826,202105,식료품,평일,금,F.22-02시,F,B.3O대,6409
2827,201905,애완용품,평일,화,A.02-06시,M,D.5O대,4
2828,201905,유아용품,휴일,토,F.22-02시,F,D.5O대,70
2829,202005,취미용품,평일,수,C.10-14시,F,A.2O대,320
2830,202105,서적,휴일,일,A.02-06시,M,B.3O대,84
2831,201905,유아용품,평일,목,F.22-02시,M,B.3O대,1062
2832,202005,애완용품,평일,목,F.22-02시,M,C.4O대,179
2833,202005,유아용품,휴일,일,F.22-02시,F,B.3O대,3394
2834,202105,유아용품,평일,목,A.02-06시,F,B.3O대,377
2835,201905,패션,휴일,수,D.14-18시,M,A.2O대,516
2836,201905,골프용품,휴일,수,D.14-18시,M,B.3O대,19
2837,201905,유아용품,평일,금,A.02-06시,M,D.5O대,15
2838,201905,차량정비_부품,휴일,월,D.14-18시,F,C.4O대,24
2839,202105,유아용품,평일,월,F.22-02시,M,E.60대이상,43
2840,202005,취미용품,휴일,화,C.10-14시,F,B.3O대,130
2841,202105,취미용품,평일,월,B.06-10시,F,B.3O대,352
2842,202105,골프용품,휴일,수,E.18-22시,F,A.2O대,7
2843,202005,생활/사무용품,평일,목,E.18-22시,M,D.5O대,1933
2844,201905,스포츠의류용품,휴일,수,D.14-18시,M,B.3O대,257
2845,202105,서적,평일,월,A.02-06시,M,E.60대이상,29
2846,202005,차량정비_부품,휴일,일,B.06-10시,F,B.3O대,78
2847,202005,식료품,휴일,화,B.06-10시,F,C.4O대,726
2848,202005,차량정비_부품,평일,금,C.10-14시,F,D.5O대,85
2849,202005,생활/사무용품,휴일,토,B.06-10시,M,E.60대이상,523
2850,202105,유아용품,평일,목,A.02-06시,M,A.2O대,29
2851,202105,홈쇼핑,평일,화,C.10-14시,M,E.60대이상,1332
2852,201905,골프용품,평일,목,A.02-06시,M,C.4O대,11
2853,201905,패션,평일,목,A.02-06시,F,C.4O대,1077
2854,202005,차량정비_부품,평일,화,E.18-22시,M,B.3O대,462
2855,202005,생활/사무용품,평일,월,B.06-10시,F,C.4O대,4996
2856,201905,취미용품,휴일,일,E.18-22시,M,B.3O대,434
2857,201905,가전,휴일,월,E.18-22시,M,B.3O대,366
2858,201905,서적,평일,화,B.06-10시,F,C.4O대,1010
2859,202005,패션,휴일,일,D.14-18시,M,E.60대이상,724
2860,201905,유아용품,휴일,수,D.14-18시,F,A.2O대,103
2861,201905,유아용품,휴일,토,D.14-18시,M,E.60대이상,10
2862,202005,골프용품,평일,목,B.06-10시,M,B.3O대,62
2863,202005,홈쇼핑,휴일,화,D.14-18시,F,B.3O대,1251
2864,201905,패션,휴일,수,E.18-22시,F,C.4O대,1880
2865,202005,화장품,평일,화,C.10-14시,M,A.2O대,440
2866,202105,생활/사무용품,평일,수,B.06-10시,M,D.5O대,1090
2867,202105,인테리어,평일,목,B.06-10시,F,E.60대이상,185
2868,202105,화장품,평일,화,C.10-14시,M,A.2O대,517
2869,202005,식료품,휴일,토,D.14-18시,F,D.5O대,2724
2870,201905,가전,평일,월,B.06-10시,F,D.5O대,626
2871,201905,패션,평일,월,D.14-18시,M,C.4O대,2863
2872,202005,서적,평일,목,B.06-10시,F,B.3O대,697
2873,202005,차량정비_부품,평일,금,E.18-22시,M,E.60대이상,55
2874,201905,애완용품,휴일,토,C.10-14시,F,D.5O대,110
2875,201905,유아용품,평일,금,E.18-22시,M,D.5O대,54
2876,201905,유아용품,평일,수,D.14-18시,F,B.3O대,2121
2877,202005,생활/사무용품,평일,수,C.10-14시,F,B.3O대,9910
2878,202105,인테리어,평일,월,F.22-02시,M,B.3O대,1793
2879,201905,식료품,평일,월,A.02-06시,M,D.5O대,66
2880,202005,유아용품,휴일,금,D.14-18시,M,E.60대이상,8
2881,201905,취미용품,평일,목,D.14-18시,F,D.5O대,145
2882,202005,홈쇼핑,평일,화,B.06-10시,M,C.4O대,998
2883,202105,식료품,휴일,수,A.02-06시,F,B.3O대,379
2884,202005,가전,평일,목,D.14-18시,F,D.5O대,713
2885,201905,가전,휴일,수,E.18-22시,M,E.60대이상,36
2886,202105,유아용품,휴일,일,B.06-10시,M,D.5O대,44
2887,201905,인테리어,평일,수,C.10-14시,M,C.4O대,1389
2888,202105,차량정비_부품,평일,목,A.02-06시,F,D.5O대,12
2889,201905,홈쇼핑,평일,화,B.06-10시,M,C.4O대,1370
2890,202005,차량정비_부품,평일,화,D.14-18시,M,B.3O대,771
2891,202105,애완용품,휴일,수,B.06-10시,M,D.5O대,44
2892,202005,화장품,휴일,일,C.10-14시,F,B.3O대,3639
2893,201905,패션,휴일,수,A.02-06시,F,C.4O대,228
2894,201905,패션,휴일,월,D.14-18시,M,C.4O대,1007
2895,202105,서적,평일,목,B.06-10시,F,D.5O대,316
2896,202005,골프용품,평일,화,D.14-18시,F,A.2O대,14
2897,202005,가전,평일,금,B.06-10시,M,D.5O대,668
2898,202005,식료품,평일,금,E.18-22시,M,A.2O대,743
2899,202005,스포츠의류용품,평일,수,A.02-06시,M,B.3O대,147
2900,202105,식료품,평일,금,F.22-02시,M,D.5O대,1382
2901,202105,생활/사무용품,평일,화,E.18-22시,F,E.60대이상,1449
2902,202005,골프용품,휴일,금,E.18-22시,M,B.3O대,9
2903,202005,홈쇼핑,평일,목,F.22-02시,F,D.5O대,6479
2904,201905,차량정비_부품,평일,목,B.06-10시,F,E.60대이상,6
2905,202005,식료품,평일,수,B.06-10시,M,E.60대이상,495
2906,202005,스포츠의류용품,휴일,일,E.18-22시,F,E.60대이상,57
2907,202005,취미용품,평일,목,B.06-10시,M,D.5O대,187
2908,202105,홈쇼핑,휴일,수,B.06-10시,F,A.2O대,174
2909,202005,인테리어,휴일,화,C.10-14시,F,B.3O대,508
2910,202005,인테리어,휴일,금,B.06-10시,F,E.60대이상,24
2911,201905,홈쇼핑,휴일,토,E.18-22시,F,D.5O대,5212
2912,201905,가전,휴일,수,C.10-14시,M,B.3O대,551
2913,202005,생활/사무용품,평일,월,B.06-10시,F,B.3O대,4906
2914,201905,골프용품,평일,금,E.18-22시,M,A.2O대,4
2915,202005,가전,평일,화,E.18-22시,F,C.4O대,1060
2916,202105,화장품,평일,월,E.18-22시,M,C.4O대,1704
2917,202105,화장품,평일,목,E.18-22시,F,D.5O대,1184
2918,202105,패션,평일,화,B.06-10시,F,A.2O대,3121
2919,202005,홈쇼핑,휴일,화,A.02-06시,F,A.2O대,38
2920,202105,인테리어,휴일,수,E.18-22시,F,A.2O대,591
2921,202105,화장품,평일,수,C.10-14시,F,A.2O대,1327
2922,202105,유아용품,평일,월,E.18-22시,F,A.2O대,510
2923,202005,유아용품,평일,목,B.06-10시,F,B.3O대,1218
2924,201905,취미용품,휴일,월,E.18-22시,M,A.2O대,37
2925,202005,화장품,평일,목,D.14-18시,F,C.4O대,2801
2926,202105,가전,휴일,수,C.10-14시,F,D.5O대,355
2927,202105,차량정비_부품,평일,금,F.22-02시,F,C.4O대,159
2928,202105,패션,휴일,토,C.10-14시,F,E.60대이상,1335
2929,201905,홈쇼핑,휴일,토,E.18-22시,F,A.2O대,540
2930,202105,애완용품,평일,월,B.06-10시,F,A.2O대,332
2931,202105,차량정비_부품,평일,수,D.14-18시,F,C.4O대,155
2932,202005,서적,평일,목,B.06-10시,M,B.3O대,361
2933,202105,화장품,평일,금,E.18-22시,M,D.5O대,456
2934,202005,차량정비_부품,평일,수,F.22-02시,F,D.5O대,67
2935,201905,스포츠의류용품,휴일,일,D.14-18시,M,B.3O대,370
2936,202105,골프용품,평일,금,A.02-06시,F,B.3O대,8
2937,202005,생활/사무용품,평일,월,A.02-06시,F,B.3O대,1391
2938,202005,식료품,평일,화,E.18-22시,M,A.2O대,832
2939,202005,유아용품,평일,수,A.02-06시,F,D.5O대,10
2940,202005,골프용품,휴일,금,D.14-18시,M,B.3O대,24
2941,202105,서적,평일,목,A.02-06시,F,C.4O대,194
2942,201905,가전,휴일,수,E.18-22시,F,E.60대이상,18
2943,202105,식료품,평일,금,E.18-22시,M,B.3O대,3351
2944,202005,서적,휴일,화,D.14-18시,M,A.2O대,52
2945,202105,패션,휴일,일,C.10-14시,M,C.4O대,6113
2946,202005,취미용품,휴일,토,E.18-22시,F,B.3O대,546
2947,202105,식료품,휴일,토,D.14-18시,M,A.2O대,1043
2948,201905,골프용품,평일,목,D.14-18시,F,A.2O대,10
2949,202105,인테리어,휴일,일,C.10-14시,M,C.4O대,1876
2950,202105,골프용품,평일,금,F.22-02시,M,D.5O대,60
2951,202105,스포츠의류용품,휴일,토,F.22-02시,F,C.4O대,858
2952,202005,화장품,평일,금,A.02-06시,F,D.5O대,104
2953,202005,차량정비_부품,휴일,화,F.22-02시,F,A.2O대,20
2954,202105,서적,평일,월,E.18-22시,M,C.4O대,1850
2955,201905,가전,휴일,토,E.18-22시,F,E.60대이상,85
2956,202105,서적,평일,수,A.02-06시,F,A.2O대,30
2957,201905,유아용품,휴일,월,F.22-02시,M,B.3O대,235
2958,202005,홈쇼핑,휴일,일,A.02-06시,F,A.2O대,157
2959,202005,스포츠의류용품,평일,화,C.10-14시,F,E.60대이상,34
2960,202005,스포츠의류용품,평일,화,E.18-22시,F,D.5O대,167
2961,202005,골프용품,휴일,토,C.10-14시,F,A.2O대,10
2962,202005,식료품,평일,수,D.14-18시,F,C.4O대,7647
2963,201905,골프용품,휴일,월,A.02-06시,M,C.4O대,6
2964,201905,식료품,휴일,수,F.22-02시,F,E.60대이상,68
2965,202105,스포츠의류용품,평일,금,D.14-18시,M,D.5O대,246
2966,202105,인테리어,평일,수,A.02-06시,F,E.60대이상,21
2967,201905,서적,평일,월,A.02-06시,M,B.3O대,55
2968,202105,애완용품,휴일,수,A.02-06시,F,C.4O대,48
2969,201905,식료품,평일,화,C.10-14시,M,B.3O대,3425
2970,201905,스포츠의류용품,평일,월,D.14-18시,F,A.2O대,243
2971,201905,골프용품,평일,화,D.14-18시,F,C.4O대,59
2972,202005,화장품,평일,화,C.10-14시,F,B.3O대,3782
2973,202005,인테리어,평일,화,C.10-14시,F,C.4O대,1781
2974,201905,골프용품,평일,목,D.14-18시,M,B.3O대,100
2975,202105,인테리어,휴일,일,D.14-18시,F,A.2O대,1388
2976,201905,애완용품,평일,수,E.18-22시,M,E.60대이상,18
2977,201905,골프용품,평일,금,C.10-14시,M,D.5O대,110
2978,202005,차량정비_부품,휴일,화,A.02-06시,F,C.4O대,10
2979,202105,골프용품,휴일,일,D.14-18시,F,E.60대이상,22
2980,201905,애완용품,휴일,일,F.22-02시,F,B.3O대,405
2981,202105,식료품,평일,금,A.02-06시,M,D.5O대,250
2982,202005,생활/사무용품,평일,금,E.18-22시,M,E.60대이상,531
2983,202105,생활/사무용품,평일,금,F.22-02시,M,B.3O대,2871
2984,202005,인테리어,휴일,일,E.18-22시,M,B.3O대,2195
2985,201905,화장품,평일,화,E.18-22시,F,A.2O대,1396
2986,201905,식료품,휴일,일,D.14-18시,F,B.3O대,2796
2987,201905,홈쇼핑,휴일,수,B.06-10시,F,A.2O대,108
2988,202005,골프용품,휴일,일,A.02-06시,M,C.4O대,38
2989,202005,패션,평일,화,A.02-06시,F,C.4O대,1181
2990,202105,애완용품,평일,월,A.02-06시,M,A.2O대,26
2991,202105,취미용품,평일,금,C.10-14시,F,B.3O대,736
2992,202105,서적,휴일,토,C.10-14시,M,D.5O대,613
2993,202005,화장품,평일,화,B.06-10시,F,A.2O대,851
2994,201905,스포츠의류용품,휴일,수,A.02-06시,F,A.2O대,15
2995,202105,식료품,휴일,일,C.10-14시,M,A.2O대,1173
2996,201905,스포츠의류용품,평일,수,B.06-10시,M,B.3O대,270
2997,201905,홈쇼핑,평일,수,C.10-14시,F,B.3O대,3657
2998,201905,패션,휴일,월,C.10-14시,F,A.2O대,962
2999,202005,취미용품,평일,화,B.06-10시,F,B.3O대,256
3000,201905,차량정비_부품,평일,월,A.02-06시,F,A.2O대,9
3001,202005,유아용품,휴일,일,F.22-02시,M,A.2O대,122
3002,201905,골프용품,평일,목,B.06-10시,M,E.60대이상,17
3003,201905,생활/사무용품,평일,금,D.14-18시,F,D.5O대,3199
3004,202105,화장품,평일,화,F.22-02시,F,A.2O대,2055
3005,202105,식료품,평일,금,B.06-10시,F,B.3O대,4413
3006,201905,애완용품,평일,화,B.06-10시,M,D.5O대,52
3007,202005,식료품,휴일,일,B.06-10시,F,D.5O대,1577
3008,202005,가전,평일,수,E.18-22시,M,B.3O대,2295
3009,202105,차량정비_부품,휴일,수,C.10-14시,F,C.4O대,103
3010,202105,생활/사무용품,평일,금,F.22-02시,F,B.3O대,5389
3011,201905,애완용품,휴일,일,A.02-06시,F,C.4O대,43
3012,202105,차량정비_부품,평일,수,B.06-10시,M,C.4O대,264
3013,201905,스포츠의류용품,평일,금,C.10-14시,M,C.4O대,563
3014,201905,스포츠의류용품,휴일,수,D.14-18시,F,A.2O대,71
3015,201905,생활/사무용품,평일,금,B.06-10시,M,B.3O대,1960
3016,202105,취미용품,평일,목,C.10-14시,F,A.2O대,618
3017,202105,차량정비_부품,평일,목,F.22-02시,F,A.2O대,67
3018,202105,화장품,평일,금,F.22-02시,F,A.2O대,1595
3019,202105,차량정비_부품,휴일,토,F.22-02시,M,C.4O대,497
3020,202105,가전,평일,수,C.10-14시,M,E.60대이상,181
3021,202005,인테리어,평일,월,A.02-06시,F,E.60대이상,29
