CRI_YM,TAG,평일휴일,요일,시간대,성별,연령대, 건수합계 ,,,
202105,1,휴일,수,F.22-02시,M,B.3O대, 321 ,,,
201905,1,휴일,수,D.14-18시,M,B.3O대, 290 ,,,
202105,2,휴일,수,D.14-18시,F,D.5O대," 2,399 ",,,
201905,1,평일,수,B.06-10시,M,C.4O대, 605 ,,,
202005,1,평일,수,E.18-22시,F,A.2O대, 343 ,,,
202105,1,평일,월,E.18-22시,F,D.5O대, 376 ,,,
202005,2,평일,금,D.14-18시,F,D.5O대, 233 ,,,
202105,1,평일,화,D.14-18시,F,A.2O대," 1,106 ",,,
201905,1,휴일,수,C.10-14시,M,D.5O대, 385 ,,,
202105,1,평일,금,A.02-06시,M,B.3O대, 292 ,,,
202105,1,평일,월,D.14-18시,M,B.3O대," 1,334 ",,,
202005,1,휴일,일,F.22-02시,M,B.3O대," 1,130 ",,,
202005,1,평일,월,B.06-10시,F,E.60대이상, 7 ,,,
202105,1,휴일,수,D.14-18시,F,D.5O대, 264 ,,,
202005,2,평일,월,B.06-10시,M,A.2O대, 256 ,,,
202005,1,평일,수,F.22-02시,M,A.2O대, 591 ,,,
202005,2,평일,수,F.22-02시,F,D.5O대, 220 ,,,
202105,1,평일,수,D.14-18시,M,A.2O대, 143 ,,,
202105,1,휴일,토,E.18-22시,F,C.4O대, 939 ,,,
202105,2,휴일,토,C.10-14시,M,A.2O대, 623 ,,,
201905,4,휴일,수,B.06-10시,M,B.3O대, 297 ,,,
202005,1,평일,금,D.14-18시,M,C.4O대, 834 ,,,
202005,1,평일,금,A.02-06시,M,C.4O대, 30 ,,,
202105,1,휴일,토,E.18-22시,F,C.4O대, 265 ,,,
202105,4,휴일,일,E.18-22시,M,E.60대이상," 1,390 ",,,
202005,2,휴일,화,F.22-02시,M,B.3O대," 1,483 ",,,
202005,1,평일,목,B.06-10시,F,B.3O대," 4,741 ",,,
202005,2,평일,월,C.10-14시,F,E.60대이상, 810 ,,,
202005,2,휴일,일,A.02-06시,F,E.60대이상, 107 ,,,
202105,1,평일,금,C.10-14시,M,B.3O대, 747 ,,,
202005,3,평일,목,E.18-22시,M,B.3O대, 289 ,,,
201905,2,휴일,토,D.14-18시,M,E.60대이상, 421 ,,,
202005,1,평일,목,B.06-10시,F,A.2O대," 1,288 ",,,
202005,1,평일,목,B.06-10시,M,C.4O대, 174 ,,,
202105,2,휴일,수,E.18-22시,F,D.5O대, 695 ,,,
201905,1,평일,금,F.22-02시,M,C.4O대, 491 ,,,
202005,4,휴일,토,D.14-18시,F,B.3O대," 5,145 ",,,
202005,1,평일,목,B.06-10시,M,B.3O대, 437 ,,,
201905,2,평일,수,F.22-02시,F,A.2O대, 314 ,,,
201905,2,휴일,월,D.14-18시,M,A.2O대, 532 ,,,
202105,1,평일,금,B.06-10시,M,E.60대이상, 225 ,,,
202105,1,평일,화,F.22-02시,F,E.60대이상, 89 ,,,
202105,4,평일,월,E.18-22시,F,E.60대이상," 2,332 ",,,
202105,2,평일,화,A.02-06시,M,A.2O대, 116 ,,,
202105,4,평일,월,A.02-06시,M,D.5O대, 316 ,,,
202105,2,평일,화,C.10-14시,M,B.3O대," 6,154 ",,,
202105,1,평일,금,E.18-22시,M,E.60대이상, 30 ,,,
202005,1,휴일,일,A.02-06시,F,C.4O대, 333 ,,,
202005,2,평일,화,C.10-14시,F,A.2O대," 1,942 ",,,
201905,2,휴일,수,A.02-06시,F,D.5O대, 24 ,,,
201905,1,평일,월,A.02-06시,M,E.60대이상, 15 ,,,
202105,2,평일,목,D.14-18시,M,C.4O대," 1,218 ",,,
202105,1,휴일,토,A.02-06시,M,B.3O대, 194 ,,,
201905,1,평일,목,A.02-06시,F,A.2O대, 100 ,,,
201905,2,평일,목,C.10-14시,F,C.4O대, 559 ,,,
202005,1,평일,화,B.06-10시,F,D.5O대," 1,575 ",,,
201905,1,휴일,토,C.10-14시,F,C.4O대, 85 ,,,
202005,1,휴일,일,C.10-14시,M,E.60대이상, 65 ,,,
201905,3,휴일,토,F.22-02시,M,A.2O대, 43 ,,,
202105,1,평일,목,D.14-18시,M,A.2O대, 467 ,,,
201905,2,휴일,월,E.18-22시,F,D.5O대, 711 ,,,
201905,2,평일,금,C.10-14시,F,A.2O대," 2,022 ",,,
202005,2,평일,목,D.14-18시,F,B.3O대, 938 ,,,
201905,1,평일,월,B.06-10시,M,D.5O대, 29 ,,,
202005,1,휴일,토,E.18-22시,M,D.5O대, 448 ,,,
201905,1,평일,금,D.14-18시,M,D.5O대, 110 ,,,
202005,4,휴일,일,D.14-18시,M,C.4O대," 3,842 ",,,
202105,2,평일,월,E.18-22시,M,E.60대이상, 951 ,,,
202005,1,휴일,금,F.22-02시,F,A.2O대, 59 ,,,
202005,1,평일,금,B.06-10시,F,B.3O대, 31 ,,,
202005,1,평일,목,D.14-18시,M,B.3O대, 971 ,,,
201905,1,평일,화,D.14-18시,F,E.60대이상, 134 ,,,
202005,3,휴일,화,D.14-18시,M,A.2O대, 31 ,,,
201905,2,휴일,월,C.10-14시,M,C.4O대, 87 ,,,
202105,1,평일,목,F.22-02시,M,C.4O대, 683 ,,,
202105,2,평일,월,A.02-06시,M,C.4O대, 869 ,,,
202105,4,휴일,수,C.10-14시,F,C.4O대," 3,710 ",,,
202005,1,휴일,토,A.02-06시,M,B.3O대, 135 ,,,
202105,1,평일,금,F.22-02시,M,A.2O대, 618 ,,,
202005,1,평일,월,B.06-10시,F,B.3O대, 25 ,,,
201905,1,휴일,월,F.22-02시,M,A.2O대, 44 ,,,
201905,2,평일,수,E.18-22시,M,B.3O대," 3,979 ",,,
202005,1,평일,금,B.06-10시,F,C.4O대," 1,118 ",,,
202105,1,평일,화,F.22-02시,F,B.3O대," 2,651 ",,,
202005,2,평일,화,B.06-10시,M,B.3O대, 688 ,,,
201905,2,평일,목,B.06-10시,M,B.3O대, 703 ,,,
202105,1,휴일,수,E.18-22시,M,E.60대이상, 57 ,,,
202105,3,평일,월,C.10-14시,F,B.3O대," 1,267 ",,,
202105,2,휴일,일,E.18-22시,F,E.60대이상," 1,382 ",,,
201905,2,평일,화,A.02-06시,M,A.2O대, 381 ,,,
201905,2,평일,화,D.14-18시,M,A.2O대, 410 ,,,
202005,2,평일,금,F.22-02시,M,E.60대이상, 26 ,,,
201905,3,휴일,수,F.22-02시,F,A.2O대, 109 ,,,
202005,2,평일,금,C.10-14시,M,C.4O대," 1,252 ",,,
202105,1,평일,목,C.10-14시,F,A.2O대, 100 ,,,
201905,1,휴일,월,E.18-22시,M,E.60대이상, 3 ,,,
202105,2,휴일,일,E.18-22시,F,B.3O대," 1,166 ",,,
202105,2,평일,목,A.02-06시,M,C.4O대, 694 ,,,
201905,2,평일,수,C.10-14시,F,C.4O대," 3,082 ",,,
202105,1,평일,수,C.10-14시,F,D.5O대, 308 ,,,
202105,1,휴일,일,C.10-14시,F,C.4O대, 713 ,,,
202005,2,휴일,일,F.22-02시,M,A.2O대, 588 ,,,
201905,3,평일,화,C.10-14시,M,A.2O대, 91 ,,,
202005,1,휴일,금,E.18-22시,F,D.5O대, 212 ,,,
202005,1,평일,목,B.06-10시,F,A.2O대, 479 ,,,
202105,3,휴일,수,F.22-02시,F,E.60대이상, 20 ,,,
202005,1,평일,목,F.22-02시,M,A.2O대, 411 ,,,
202105,1,평일,금,C.10-14시,F,B.3O대, 89 ,,,
202005,2,휴일,금,B.06-10시,F,D.5O대, 26 ,,,
202105,4,휴일,수,E.18-22시,F,D.5O대," 2,703 ",,,
201905,4,휴일,토,A.02-06시,F,D.5O대, 102 ,,,
201905,2,휴일,월,F.22-02시,M,E.60대이상, 11 ,,,
201905,2,평일,금,D.14-18시,F,A.2O대, 307 ,,,
201905,2,평일,목,D.14-18시,F,C.4O대, 640 ,,,
201905,2,평일,금,E.18-22시,M,B.3O대, 393 ,,,
202005,1,평일,금,A.02-06시,M,B.3O대, 12 ,,,
201905,4,휴일,일,F.22-02시,F,E.60대이상, 231 ,,,
201905,1,평일,월,D.14-18시,F,A.2O대, 652 ,,,
202005,1,평일,월,F.22-02시,F,B.3O대, 560 ,,,
202105,2,평일,목,A.02-06시,F,A.2O대," 1,515 ",,,
202105,2,평일,금,B.06-10시,F,C.4O대," 2,170 ",,,
202005,1,휴일,금,F.22-02시,F,E.60대이상, 11 ,,,
202105,1,평일,목,D.14-18시,F,C.4O대, 302 ,,,
201905,1,평일,월,D.14-18시,F,C.4O대, 491 ,,,
202005,1,평일,화,B.06-10시,F,E.60대이상, 38 ,,,
201905,4,평일,목,D.14-18시,F,C.4O대," 5,534 ",,,
202005,4,평일,수,E.18-22시,F,C.4O대," 8,468 ",,,
202105,2,휴일,일,E.18-22시,F,A.2O대, 622 ,,,
201905,1,휴일,월,E.18-22시,M,E.60대이상, 10 ,,,
202105,4,평일,금,F.22-02시,M,A.2O대, 812 ,,,
202005,1,평일,화,E.18-22시,F,C.4O대, 430 ,,,
202005,4,평일,수,C.10-14시,F,E.60대이상," 1,409 ",,,
201905,1,평일,수,C.10-14시,F,B.3O대," 5,939 ",,,
202005,4,휴일,화,B.06-10시,F,E.60대이상, 123 ,,,
202005,3,평일,수,B.06-10시,F,C.4O대, 319 ,,,
202105,1,휴일,토,F.22-02시,M,C.4O대," 1,011 ",,,
202105,1,평일,목,C.10-14시,M,B.3O대," 1,085 ",,,
201905,3,평일,수,E.18-22시,F,A.2O대, 273 ,,,
202105,1,평일,화,F.22-02시,F,B.3O대, 50 ,,,
202005,2,휴일,금,C.10-14시,F,D.5O대, 790 ,,,
202005,1,휴일,토,B.06-10시,F,D.5O대, 224 ,,,
201905,1,평일,금,F.22-02시,F,A.2O대, 7 ,,,
202005,2,평일,목,D.14-18시,F,B.3O대," 12,357 ",,,
201905,2,휴일,토,D.14-18시,F,E.60대이상, 147 ,,,
201905,1,평일,목,B.06-10시,M,C.4O대, 358 ,,,
202105,1,평일,월,C.10-14시,M,A.2O대, 193 ,,,
202105,1,평일,월,D.14-18시,M,D.5O대," 4,817 ",,,
202105,3,평일,월,A.02-06시,F,A.2O대, 125 ,,,
202105,1,휴일,수,B.06-10시,F,B.3O대," 1,707 ",,,
202005,1,휴일,일,C.10-14시,M,B.3O대, 665 ,,,
201905,1,휴일,월,C.10-14시,F,B.3O대, 190 ,,,
202005,1,휴일,금,E.18-22시,F,E.60대이상, 188 ,,,
202005,2,평일,화,E.18-22시,M,E.60대이상, 39 ,,,
201905,1,휴일,일,C.10-14시,M,B.3O대," 1,837 ",,,
201905,1,평일,목,E.18-22시,F,D.5O대," 2,324 ",,,
202105,1,휴일,일,B.06-10시,F,D.5O대, 303 ,,,
201905,2,휴일,토,D.14-18시,M,C.4O대, 482 ,,,
202005,1,휴일,화,B.06-10시,F,D.5O대, 10 ,,,
201905,1,평일,월,E.18-22시,F,A.2O대, 492 ,,,
202005,2,평일,화,C.10-14시,M,D.5O대, 190 ,,,
202005,1,평일,월,B.06-10시,M,A.2O대, 693 ,,,
202105,1,평일,금,C.10-14시,F,C.4O대," 2,860 ",,,
202005,2,평일,수,F.22-02시,F,B.3O대, 983 ,,,
202005,2,휴일,토,B.06-10시,M,B.3O대," 1,767 ",,,
202005,1,평일,월,F.22-02시,F,E.60대이상, 9 ,,,
201905,1,평일,월,B.06-10시,M,E.60대이상, 8 ,,,
201905,2,휴일,수,D.14-18시,M,C.4O대, 134 ,,,
202005,1,휴일,화,A.02-06시,F,B.3O대, 59 ,,,
202105,2,평일,수,A.02-06시,F,B.3O대, 82 ,,,
202105,1,평일,수,A.02-06시,M,D.5O대, 12 ,,,
202005,1,평일,목,D.14-18시,M,C.4O대," 2,601 ",,,
202005,2,평일,수,D.14-18시,F,D.5O대, 250 ,,,
202005,1,평일,목,E.18-22시,F,B.3O대, 49 ,,,
201905,1,평일,목,C.10-14시,F,C.4O대," 2,374 ",,,
202105,1,평일,화,F.22-02시,M,E.60대이상, 175 ,,,
201905,1,휴일,토,C.10-14시,M,B.3O대, 629 ,,,
201905,1,평일,목,A.02-06시,M,E.60대이상, 10 ,,,
202005,2,휴일,금,D.14-18시,F,B.3O대, 652 ,,,
201905,2,평일,금,C.10-14시,M,B.3O대," 1,243 ",,,
202105,1,평일,금,B.06-10시,M,E.60대이상, 22 ,,,
201905,4,평일,월,E.18-22시,M,A.2O대, 689 ,,,
202005,1,평일,수,E.18-22시,F,D.5O대, 106 ,,,
201905,2,평일,목,A.02-06시,M,A.2O대, 65 ,,,
202005,1,평일,목,A.02-06시,M,C.4O대, 649 ,,,
202005,1,휴일,금,D.14-18시,M,E.60대이상, 263 ,,,
202005,2,평일,목,F.22-02시,M,C.4O대, 495 ,,,
201905,1,휴일,토,A.02-06시,F,B.3O대, 438 ,,,
202105,1,평일,수,C.10-14시,M,B.3O대, 467 ,,,
202005,1,휴일,토,B.06-10시,M,E.60대이상, 16 ,,,
201905,4,휴일,월,A.02-06시,M,E.60대이상, 12 ,,,
202005,1,평일,목,A.02-06시,F,A.2O대, 91 ,,,
202105,2,휴일,수,D.14-18시,F,A.2O대, 196 ,,,
201905,2,휴일,토,B.06-10시,F,E.60대이상, 11 ,,,
202105,2,평일,화,B.06-10시,F,D.5O대, 189 ,,,
202005,1,휴일,화,C.10-14시,F,B.3O대, 262 ,,,
201905,2,평일,목,A.02-06시,F,B.3O대," 1,857 ",,,
202005,1,휴일,토,E.18-22시,F,C.4O대, 750 ,,,
201905,2,평일,월,D.14-18시,F,D.5O대, 800 ,,,
202105,1,평일,금,A.02-06시,F,E.60대이상, 34 ,,,
201905,1,평일,목,E.18-22시,F,A.2O대, 511 ,,,
202105,1,평일,화,E.18-22시,M,A.2O대, 11 ,,,
202105,1,평일,월,B.06-10시,M,D.5O대, 300 ,,,
201905,2,평일,월,B.06-10시,M,C.4O대, 177 ,,,
202005,2,휴일,금,A.02-06시,F,D.5O대, 7 ,,,
202005,1,휴일,화,B.06-10시,F,B.3O대, 182 ,,,
202105,1,평일,수,F.22-02시,F,A.2O대, 167 ,,,
202105,4,평일,월,E.18-22시,M,A.2O대," 1,800 ",,,
202105,1,평일,월,E.18-22시,M,D.5O대, 167 ,,,
202005,3,휴일,일,D.14-18시,F,A.2O대, 444 ,,,
202105,2,평일,월,D.14-18시,M,A.2O대," 3,322 ",,,
202105,1,휴일,일,D.14-18시,F,E.60대이상, 81 ,,,
202105,4,평일,월,B.06-10시,F,A.2O대," 1,917 ",,,
202105,4,휴일,수,A.02-06시,M,D.5O대, 140 ,,,
202005,1,휴일,토,D.14-18시,F,C.4O대," 2,300 ",,,
201905,1,휴일,일,E.18-22시,F,B.3O대, 301 ,,,
201905,1,평일,화,C.10-14시,F,B.3O대, 25 ,,,
202005,2,휴일,금,E.18-22시,F,D.5O대, 747 ,,,
202005,4,평일,화,F.22-02시,F,E.60대이상, 392 ,,,
202105,1,휴일,토,B.06-10시,M,B.3O대, 284 ,,,
202005,1,휴일,일,A.02-06시,F,D.5O대, 18 ,,,
201905,1,평일,목,C.10-14시,F,B.3O대," 1,990 ",,,
202005,2,평일,화,F.22-02시,M,B.3O대, 508 ,,,
201905,1,휴일,토,E.18-22시,F,E.60대이상, 4 ,,,
202105,4,휴일,토,D.14-18시,M,B.3O대," 3,687 ",,,
201905,4,평일,수,D.14-18시,M,D.5O대," 1,287 ",,,
201905,1,평일,금,D.14-18시,F,B.3O대, 31 ,,,
201905,2,휴일,월,C.10-14시,F,D.5O대, 26 ,,,
201905,2,휴일,일,D.14-18시,F,D.5O대, 548 ,,,
202005,1,휴일,금,A.02-06시,M,C.4O대, 31 ,,,
202105,1,평일,목,E.18-22시,M,C.4O대," 1,358 ",,,
202105,1,휴일,토,D.14-18시,M,B.3O대, 621 ,,,
202105,2,평일,목,A.02-06시,M,E.60대이상, 12 ,,,
202005,1,평일,수,A.02-06시,M,E.60대이상, 105 ,,,
202105,1,휴일,수,E.18-22시,M,A.2O대, 122 ,,,
201905,4,평일,화,A.02-06시,M,A.2O대, 174 ,,,
202005,2,평일,금,F.22-02시,F,D.5O대," 2,312 ",,,
202105,1,휴일,수,E.18-22시,M,B.3O대, 864 ,,,
201905,2,평일,수,A.02-06시,M,D.5O대, 197 ,,,
202005,2,평일,월,D.14-18시,M,E.60대이상, 627 ,,,
201905,4,휴일,토,C.10-14시,M,D.5O대, 633 ,,,
202105,2,평일,월,C.10-14시,M,D.5O대, 436 ,,,
202105,2,휴일,토,C.10-14시,M,A.2O대," 2,138 ",,,
201905,1,휴일,월,C.10-14시,F,A.2O대, 304 ,,,
201905,1,평일,금,A.02-06시,M,D.5O대, 38 ,,,
202105,1,평일,금,E.18-22시,F,D.5O대, 124 ,,,
201905,2,휴일,수,A.02-06시,M,B.3O대, 49 ,,,
202005,1,평일,화,B.06-10시,F,C.4O대," 3,758 ",,,
202105,1,평일,금,D.14-18시,M,A.2O대, 830 ,,,
201905,3,평일,목,D.14-18시,F,C.4O대, 461 ,,,
202105,3,평일,화,C.10-14시,M,B.3O대, 441 ,,,
202005,1,휴일,금,A.02-06시,M,C.4O대, 18 ,,,
201905,1,휴일,수,B.06-10시,F,C.4O대, 100 ,,,
201905,1,휴일,수,C.10-14시,M,C.4O대, 445 ,,,
201905,1,휴일,일,E.18-22시,M,B.3O대," 1,669 ",,,
201905,1,휴일,월,E.18-22시,M,D.5O대, 46 ,,,
202105,1,휴일,일,F.22-02시,F,C.4O대," 9,355 ",,,
202105,1,휴일,수,F.22-02시,M,B.3O대, 224 ,,,
202005,1,휴일,토,A.02-06시,F,D.5O대, 322 ,,,
201905,1,평일,수,D.14-18시,F,D.5O대," 2,988 ",,,
202005,1,휴일,토,E.18-22시,F,D.5O대, 104 ,,,
202105,1,휴일,일,A.02-06시,M,B.3O대, 237 ,,,
201905,1,휴일,수,C.10-14시,M,B.3O대, 292 ,,,
201905,1,평일,월,B.06-10시,F,D.5O대, 22 ,,,
201905,1,평일,화,E.18-22시,M,E.60대이상, 438 ,,,
202105,1,평일,수,E.18-22시,M,A.2O대, 123 ,,,
202005,2,휴일,토,E.18-22시,M,B.3O대," 4,737 ",,,
202005,1,평일,목,A.02-06시,F,B.3O대, 202 ,,,
201905,1,휴일,수,D.14-18시,F,D.5O대, 89 ,,,
202005,1,평일,수,B.06-10시,M,B.3O대, 460 ,,,
202105,1,휴일,수,D.14-18시,F,E.60대이상, 56 ,,,
202005,1,평일,월,D.14-18시,M,B.3O대, 958 ,,,
201905,1,평일,목,C.10-14시,F,A.2O대, 802 ,,,
201905,2,평일,목,A.02-06시,M,B.3O대, 99 ,,,
202105,1,평일,월,A.02-06시,F,E.60대이상, 62 ,,,
202105,1,평일,수,D.14-18시,F,D.5O대, 425 ,,,
202005,1,휴일,토,D.14-18시,M,E.60대이상, 76 ,,,
201905,1,휴일,수,F.22-02시,M,D.5O대, 23 ,,,
202005,2,평일,화,D.14-18시,F,E.60대이상, 694 ,,,
202005,1,휴일,일,B.06-10시,F,C.4O대, 709 ,,,
202105,1,평일,월,F.22-02시,M,E.60대이상, 77 ,,,
202105,1,평일,금,A.02-06시,F,A.2O대, 5 ,,,
202005,1,휴일,일,B.06-10시,M,D.5O대, 46 ,,,
202105,1,평일,월,B.06-10시,M,C.4O대," 4,074 ",,,
201905,1,휴일,월,C.10-14시,M,E.60대이상, 16 ,,,
202105,1,평일,목,A.02-06시,F,D.5O대, 80 ,,,
202005,1,평일,월,F.22-02시,M,B.3O대, 507 ,,,
202105,2,평일,화,E.18-22시,F,A.2O대, 410 ,,,
202105,1,휴일,수,F.22-02시,M,D.5O대, 318 ,,,
202105,1,휴일,수,B.06-10시,F,B.3O대, 264 ,,,
202105,1,평일,수,A.02-06시,F,A.2O대, 53 ,,,
202005,2,휴일,토,E.18-22시,F,A.2O대," 5,431 ",,,
202005,4,평일,화,D.14-18시,M,E.60대이상, 703 ,,,
202105,2,평일,월,B.06-10시,M,B.3O대, 369 ,,,
202105,3,평일,수,E.18-22시,F,D.5O대, 179 ,,,
202005,1,평일,화,A.02-06시,F,E.60대이상, 9 ,,,
201905,1,평일,수,F.22-02시,F,D.5O대," 1,511 ",,,
201905,1,평일,수,A.02-06시,F,B.3O대, 136 ,,,
201905,1,평일,월,D.14-18시,F,C.4O대, 46 ,,,
202105,1,휴일,수,E.18-22시,F,B.3O대, 306 ,,,
202005,3,휴일,일,B.06-10시,F,A.2O대, 155 ,,,
202005,1,평일,월,C.10-14시,F,A.2O대," 1,363 ",,,
202105,1,평일,월,A.02-06시,M,B.3O대," 1,054 ",,,
202105,1,평일,수,C.10-14시,M,D.5O대, 633 ,,,
201905,1,평일,목,A.02-06시,F,D.5O대, 16 ,,,
201905,1,휴일,월,D.14-18시,M,A.2O대, 63 ,,,
202005,1,휴일,화,D.14-18시,M,D.5O대, 226 ,,,
202105,1,휴일,일,F.22-02시,M,D.5O대, 139 ,,,
202005,3,평일,화,D.14-18시,F,E.60대이상, 38 ,,,
202005,2,휴일,토,E.18-22시,F,E.60대이상, 218 ,,,
202005,1,휴일,일,D.14-18시,M,A.2O대, 100 ,,,
201905,1,평일,금,A.02-06시,F,E.60대이상, 12 ,,,
201905,1,평일,수,E.18-22시,F,B.3O대, 20 ,,,
202105,1,평일,목,D.14-18시,F,D.5O대, 116 ,,,
202105,1,휴일,수,B.06-10시,F,D.5O대, 26 ,,,
201905,4,평일,화,A.02-06시,F,C.4O대, 483 ,,,
202105,1,평일,금,E.18-22시,M,B.3O대, 648 ,,,
202005,2,평일,수,B.06-10시,M,A.2O대, 295 ,,,
202105,1,휴일,토,D.14-18시,F,B.3O대, 65 ,,,
202005,3,평일,화,C.10-14시,F,E.60대이상, 56 ,,,
201905,1,평일,목,A.02-06시,M,D.5O대, 67 ,,,
201905,1,평일,금,F.22-02시,M,A.2O대, 227 ,,,
202105,2,휴일,일,E.18-22시,M,E.60대이상," 1,061 ",,,
202105,2,평일,목,C.10-14시,F,E.60대이상," 1,287 ",,,
201905,2,평일,화,E.18-22시,M,D.5O대, 140 ,,,
201905,1,평일,화,B.06-10시,F,A.2O대, 877 ,,,
201905,1,평일,월,B.06-10시,M,C.4O대, 448 ,,,
202105,4,휴일,일,E.18-22시,M,B.3O대," 6,020 ",,,
201905,1,휴일,수,D.14-18시,F,B.3O대, 12 ,,,
202005,1,평일,수,B.06-10시,F,D.5O대, 35 ,,,
202005,1,평일,목,A.02-06시,M,D.5O대, 20 ,,,
202005,1,휴일,화,B.06-10시,M,D.5O대, 12 ,,,
202005,1,평일,목,C.10-14시,F,A.2O대," 1,235 ",,,
202005,3,평일,화,A.02-06시,M,E.60대이상, 3 ,,,
201905,1,평일,화,B.06-10시,F,E.60대이상, 14 ,,,
202105,1,평일,목,C.10-14시,M,D.5O대, 196 ,,,
202105,2,평일,화,B.06-10시,M,D.5O대," 1,235 ",,,
202105,2,평일,목,C.10-14시,F,D.5O대," 4,586 ",,,
201905,1,휴일,일,B.06-10시,M,E.60대이상, 18 ,,,
202105,1,평일,화,A.02-06시,F,A.2O대, 425 ,,,
201905,2,휴일,일,B.06-10시,M,B.3O대, 262 ,,,
202005,1,평일,화,A.02-06시,F,A.2O대, 190 ,,,
202005,1,평일,화,B.06-10시,M,B.3O대, 537 ,,,
201905,2,휴일,토,C.10-14시,M,C.4O대, 304 ,,,
202005,1,휴일,일,D.14-18시,M,B.3O대," 2,245 ",,,
201905,3,평일,화,C.10-14시,M,E.60대이상, 23 ,,,
201905,1,평일,금,A.02-06시,F,E.60대이상, 4 ,,,
201905,2,평일,화,A.02-06시,M,C.4O대, 393 ,,,
202005,2,평일,금,E.18-22시,M,D.5O대, 381 ,,,
201905,2,평일,월,E.18-22시,M,D.5O대, 122 ,,,
202005,1,평일,목,A.02-06시,F,B.3O대, 3 ,,,
202005,1,휴일,일,D.14-18시,M,A.2O대, 198 ,,,
202105,1,휴일,수,A.02-06시,M,A.2O대, 8 ,,,
202005,1,평일,월,E.18-22시,M,B.3O대, 807 ,,,
201905,1,휴일,토,F.22-02시,F,A.2O대, 43 ,,,
202105,1,평일,월,D.14-18시,F,D.5O대," 7,224 ",,,
202005,1,평일,금,F.22-02시,F,D.5O대, 357 ,,,
201905,1,휴일,월,F.22-02시,M,B.3O대, 119 ,,,
201905,1,휴일,수,A.02-06시,M,D.5O대, 4 ,,,
202005,1,휴일,금,F.22-02시,M,A.2O대, 76 ,,,
202005,1,평일,수,C.10-14시,F,D.5O대," 1,796 ",,,
201905,1,평일,화,E.18-22시,M,D.5O대, 137 ,,,
201905,3,휴일,토,B.06-10시,M,C.4O대, 59 ,,,
202005,1,휴일,일,E.18-22시,M,E.60대이상, 847 ,,,
202105,2,평일,수,D.14-18시,M,D.5O대," 1,272 ",,,
202005,1,휴일,금,C.10-14시,F,D.5O대, 220 ,,,
201905,1,평일,금,F.22-02시,M,D.5O대, 246 ,,,
202005,2,평일,수,E.18-22시,F,A.2O대, 473 ,,,
201905,1,평일,화,C.10-14시,M,A.2O대, 8 ,,,
202005,2,평일,수,B.06-10시,M,C.4O대," 2,590 ",,,
201905,1,평일,월,E.18-22시,F,B.3O대, 183 ,,,
202005,2,평일,월,D.14-18시,F,D.5O대, 246 ,,,
202005,2,평일,월,B.06-10시,M,B.3O대, 365 ,,,
201905,1,평일,목,C.10-14시,F,C.4O대, 156 ,,,
201905,4,휴일,월,C.10-14시,F,C.4O대, 709 ,,,
202005,1,휴일,금,A.02-06시,M,B.3O대, 71 ,,,
202105,1,평일,금,D.14-18시,F,C.4O대, 186 ,,,
202005,1,휴일,토,D.14-18시,F,E.60대이상, 86 ,,,
201905,2,평일,수,E.18-22시,M,B.3O대, 879 ,,,
202005,1,평일,월,C.10-14시,F,A.2O대, 374 ,,,
201905,4,평일,수,C.10-14시,F,B.3O대," 5,253 ",,,
201905,1,휴일,토,F.22-02시,F,E.60대이상, 3 ,,,
202105,1,평일,목,D.14-18시,F,B.3O대," 2,624 ",,,
201905,1,휴일,일,D.14-18시,F,A.2O대, 4 ,,,
202105,3,휴일,수,A.02-06시,M,E.60대이상, 3 ,,,
202105,1,평일,화,F.22-02시,M,C.4O대, 857 ,,,
202105,2,휴일,일,C.10-14시,F,B.3O대," 11,133 ",,,
202005,4,휴일,토,F.22-02시,F,E.60대이상, 443 ,,,
202105,1,휴일,토,A.02-06시,F,C.4O대, 27 ,,,
202005,1,평일,목,C.10-14시,M,E.60대이상, 77 ,,,
201905,4,평일,금,B.06-10시,M,B.3O대," 1,446 ",,,
202005,1,평일,월,C.10-14시,F,D.5O대," 4,261 ",,,
202005,1,평일,수,B.06-10시,F,A.2O대," 1,463 ",,,
201905,3,평일,금,D.14-18시,M,E.60대이상, 20 ,,,
202005,1,휴일,화,F.22-02시,F,D.5O대, 181 ,,,
201905,2,평일,월,F.22-02시,M,E.60대이상, 12 ,,,
201905,1,평일,월,A.02-06시,M,A.2O대, 159 ,,,
202105,1,휴일,수,C.10-14시,M,D.5O대, 45 ,,,
202005,1,평일,화,F.22-02시,M,D.5O대, 351 ,,,
201905,2,평일,금,A.02-06시,F,C.4O대, 56 ,,,
202005,2,휴일,화,A.02-06시,M,A.2O대, 19 ,,,
202105,1,휴일,수,F.22-02시,M,C.4O대, 624 ,,,
201905,4,평일,화,D.14-18시,F,D.5O대," 2,213 ",,,
202105,1,휴일,일,D.14-18시,M,A.2O대, 16 ,,,
201905,1,휴일,수,D.14-18시,F,D.5O대, 146 ,,,
202105,1,휴일,일,B.06-10시,F,E.60대이상, 94 ,,,
202105,1,휴일,토,F.22-02시,F,B.3O대, 446 ,,,
202105,2,휴일,수,F.22-02시,M,C.4O대, 551 ,,,
202105,1,휴일,토,B.06-10시,M,D.5O대, 339 ,,,
201905,2,휴일,일,A.02-06시,M,A.2O대, 262 ,,,
202105,1,평일,목,B.06-10시,F,C.4O대," 6,911 ",,,
