,year,target_area,no_of_place,sleepnights,accommodation,number_of_ppl,number_of_children,cost_total_trip,cost_total_per_person,satisfied,sex,age,month,living_area,target_beforesplit,transportation,reason,relationship,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_14,target_15,target_16,target_17,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,target_area7,target_area8,target_area9,target_area10,target_area11,transportation1,transportation2,transportation3,reason1,reason2,reason3,accommodation_1,accommodation_2,accommodation_3,accommodation_4,accommodation_5,accommodation_6,accommodation_7,accommodation_8,accommodation_9,accommodation_10,accommodation_11,accommodation_12,accommodation_13,accommodation_14
2093,2020.0,"38050,38050",2,1,3,3.0,0.0,180000.0,60000.0,4.0,1.0,54.0,7.0,2.0,"1,6",1,"8,1",1,1.0,,,,,1.0,,,,,,,,,,,38050,38050,,,,,,,,,,1,,,8,1,,3.0,,,,,,,,,,,,,
2094,2020.0,"39010,39010,39010,39010,39010,39010",6,2,"4,4",3.0,0.0,921999.0,307333.0,4.0,2.0,28.0,8.0,2.0,"1,5,6","3,8,2","2,1,14",3,1.0,,,,1.0,1.0,,,,,,,,,,,39010,39010,39010,39010,39010,39010,,,,,,3,8,2,2,1,14,4.0,4.0,,,,,,,,,,,,
2095,2020.0,38110,1,0,0,4.0,0.0,257000.0,71750.0,4.0,2.0,64.0,9.0,2.0,"1,2,7",1,"2,14,8",1,1.0,1.0,,,,,1.0,,,,,,,,,,38110,,,,,,,,,,,1,,,2,14,8,,,,,,,,,,,,,,
2096,2020.0,38030,1,0,0,3.0,0.0,204999.0,68333.0,4.0,1.0,59.0,5.0,2.0,"1,2,6",1,5,1,1.0,1.0,,,,1.0,,,,,,,,,,,38030,,,,,,,,,,,1,,,5,,,,,,,,,,,,,,,,
2097,2020.0,37020,1,0,0,3.0,0.0,150000.0,50000.0,4.0,2.0,55.0,5.0,2.0,"1,6",1,"14,3,1",1,1.0,,,,,1.0,,,,,,,,,,,37020,,,,,,,,,,,1,,,14,3,1,,,,,,,,,,,,,,
2098,2020.0,38080,1,0,0,2.0,0.0,100000.0,100000.0,4.0,1.0,52.0,10.0,2.0,"1,6",1,"1,11",1,1.0,,,,,1.0,,,,,,,,,,,38080,,,,,,,,,,,1,,,1,11,,,,,,,,,,,,,,,
2099,2020.0,38100,1,0,0,2.0,0.0,100000.0,100000.0,4.0,1.0,61.0,10.0,2.0,"1,6",1,"1,11",1,1.0,,,,,1.0,,,,,,,,,,,38100,,,,,,,,,,,1,,,1,11,,,,,,,,,,,,,,,
2100,2020.0,38070,1,0,0,2.0,0.0,641000.0,610500.0,4.0,2.0,26.0,11.0,2.0,"1,2,8",1,"9,4,7",3,1.0,1.0,,,,,,1.0,,,,,,,,,38070,,,,,,,,,,,1,,,9,4,7,,,,,,,,,,,,,,
2101,2020.0,38050,1,0,0,2.0,0.0,194000.0,97000.0,4.0,1.0,37.0,12.0,2.0,"2,6,16",1,"3,2,8",3,,1.0,,,,1.0,,,,,,,,,1.0,,38050,,,,,,,,,,,1,,,3,2,8,,,,,,,,,,,,,,
2102,2020.0,38080,1,0,0,4.0,0.0,150000.0,37500.0,4.0,1.0,38.0,6.0,2.0,"1,6",1,"8,1,3",3,1.0,,,,,1.0,,,,,,,,,,,38080,,,,,,,,,,,1,,,8,1,3,,,,,,,,,,,,,,
2103,2020.0,26310,1,0,0,2.0,0.0,33000.0,16500.0,4.0,2.0,37.0,6.0,2.0,"1,6",1,"4,1,5",3,1.0,,,,,1.0,,,,,,,,,,,26310,,,,,,,,,,,1,,,4,1,5,,,,,,,,,,,,,,
2104,2020.0,38350,1,1,3,4.0,0.0,216000.0,54000.0,5.0,2.0,27.0,7.0,2.0,1,1,"9,1,2",3,1.0,,,,,,,,,,,,,,,,38350,,,,,,,,,,,1,,,9,1,2,3.0,,,,,,,,,,,,,
2105,2020.0,38070,1,0,0,1.0,,20000.0,20000.0,4.0,1.0,35.0,7.0,2.0,4,"5,2","1,5,2",,,,,1.0,,,,,,,,,,,,,38070,,,,,,,,,,,5,2,,1,5,2,,,,,,,,,,,,,,
2106,2020.0,38100,1,0,0,2.0,0.0,38000.0,19000.0,4.0,2.0,54.0,1.0,2.0,6,1,"5,4,2",1,,,,,,1.0,,,,,,,,,,,38100,,,,,,,,,,,1,,,5,4,2,,,,,,,,,,,,,,
2107,2020.0,38080,1,0,0,2.0,0.0,46000.0,23000.0,4.0,1.0,54.0,1.0,2.0,"1,6",1,"2,3",1,1.0,,,,,1.0,,,,,,,,,,,38080,,,,,,,,,,,1,,,2,3,,,,,,,,,,,,,,,
2108,2020.0,11230,1,1,2,1.0,,220000.0,220000.0,4.0,1.0,46.0,8.0,2.0,6,2,15,,,,,,,1.0,,,,,,,,,,,11230,,,,,,,,,,,2,,,15,,,2.0,,,,,,,,,,,,,
2109,2020.0,38320,1,1,2,2.0,0.0,150000.0,75000.0,4.0,1.0,34.0,8.0,2.0,6,1,15,4,,,,,,1.0,,,,,,,,,,,38320,,,,,,,,,,,1,,,15,,,2.0,,,,,,,,,,,,,
2110,2020.0,37020,1,1,3,2.0,0.0,175000.0,87500.0,5.0,2.0,28.0,2.0,2.0,"1,6",1,"5,14,2",3,1.0,,,,,1.0,,,,,,,,,,,37020,,,,,,,,,,,1,,,5,14,2,3.0,,,,,,,,,,,,,
2111,2020.0,38080,1,1,3,4.0,0.0,270000.0,67500.0,4.0,1.0,24.0,3.0,2.0,"1,6",1,"4,1,11",3,1.0,,,,,1.0,,,,,,,,,,,38080,,,,,,,,,,,1,,,4,1,11,3.0,,,,,,,,,,,,,
2112,2020.0,38090,1,0,0,4.0,0.0,175000.0,43750.0,3.0,1.0,49.0,3.0,2.0,"1,6,9",1,"13,1,5",1,1.0,,,,,1.0,,,1.0,,,,,,,,38090,,,,,,,,,,,1,,,13,1,5,,,,,,,,,,,,,,
2113,2020.0,"38080,38080,38080",3,2,"3,3",6.0,0.0,465000.0,77500.0,4.0,2.0,65.0,3.0,2.0,"1,2,6",1,"8,1",5,1.0,1.0,,,,1.0,,,,,,,,,,,38080,38080,38080,,,,,,,,,1,,,8,1,,3.0,3.0,,,,,,,,,,,,
2114,2020.0,37020,1,0,0,2.0,0.0,140000.0,70000.0,4.0,2.0,25.0,3.0,2.0,"1,6",1,"1,5,4",3,1.0,,,,,1.0,,,,,,,,,,,37020,,,,,,,,,,,1,,,1,5,4,,,,,,,,,,,,,,
2115,2020.0,38080,1,0,0,2.0,0.0,64000.0,32000.0,4.0,2.0,24.0,4.0,2.0,"1,6",1,14,3,1.0,,,,,1.0,,,,,,,,,,,38080,,,,,,,,,,,1,,,14,,,,,,,,,,,,,,,,
2116,2020.0,22310,1,0,0,4.0,0.0,96000.0,24000.0,4.0,2.0,54.0,4.0,2.0,"1,6",1,"13,5",3,1.0,,,,,1.0,,,,,,,,,,,22310,,,,,,,,,,,1,,,13,5,,,,,,,,,,,,,,,
2117,2020.0,38080,1,1,14,4.0,0.0,306000.0,76500.0,4.0,2.0,22.0,5.0,2.0,"1,6",1,"5,2",3,1.0,,,,,1.0,,,,,,,,,,,38080,,,,,,,,,,,1,,,5,2,,14.0,,,,,,,,,,,,,
2118,2020.0,"39010,39010",2,1,1,4.0,0.0,500000.0,425000.0,4.0,2.0,60.0,5.0,2.0,"1,3,6","3,8","4,1,5",4,1.0,,1.0,,,1.0,,,,,,,,,,,39010,39010,,,,,,,,,,3,8,,4,1,5,1.0,,,,,,,,,,,,,
2119,2020.0,37040,1,0,0,4.0,0.0,406000.0,101500.0,4.0,2.0,28.0,6.0,2.0,"9,12,16",1,"9,8,2",4,,,,,,,,,1.0,,,1.0,,,1.0,,37040,,,,,,,,,,,1,,,9,8,2,,,,,,,,,,,,,,
2120,2020.0,26310,1,0,0,2.0,0.0,201000.0,100500.0,4.0,1.0,32.0,9.0,2.0,"1,2,4",1,"4,2,3",1,1.0,1.0,,1.0,,,,,,,,,,,,,26310,,,,,,,,,,,1,,,4,2,3,,,,,,,,,,,,,,
2121,2020.0,38110,1,0,0,3.0,0.0,301000.0,102000.0,4.0,1.0,51.0,9.0,2.0,"2,6,8",1,"8,4,3",1,,1.0,,,,1.0,,1.0,,,,,,,,,38110,,,,,,,,,,,1,,,8,4,3,,,,,,,,,,,,,,
2122,2020.0,38100,1,0,0,4.0,0.0,100000.0,100000.0,4.0,2.0,55.0,7.0,2.0,"1,6",1,"1,3,11",1,1.0,,,,,1.0,,,,,,,,,,,38100,,,,,,,,,,,1,,,1,3,11,,,,,,,,,,,,,,
2123,2020.0,"39020,39020,39010",3,2,"9,9",4.0,0.0,2500000.0,1000000.0,4.0,2.0,66.0,7.0,2.0,"1,2,6",3,"1,4,5",1,1.0,1.0,,,,1.0,,,,,,,,,,,39020,39020,39010,,,,,,,,,3,,,1,4,5,9.0,9.0,,,,,,,,,,,,
2124,2020.0,38050,1,0,0,2.0,0.0,200000.0,170000.0,4.0,1.0,38.0,7.0,2.0,"1,6",1,"9,4,5",1,1.0,,,,,1.0,,,,,,,,,,,38050,,,,,,,,,,,1,,,9,4,5,,,,,,,,,,,,,,
2125,2020.0,37020,1,0,0,4.0,0.0,100000.0,25000.0,4.0,2.0,47.0,10.0,2.0,"1,6",1,"1,11,8",3,1.0,,,,,1.0,,,,,,,,,,,37020,,,,,,,,,,,1,,,1,11,8,,,,,,,,,,,,,,
2126,2020.0,38110,1,0,0,4.0,0.0,40000.0,10000.0,4.0,2.0,54.0,10.0,2.0,"1,6",1,5,3,1.0,,,,,1.0,,,,,,,,,,,38110,,,,,,,,,,,1,,,5,,,,,,,,,,,,,,,,
2127,2020.0,26310,1,0,0,4.0,0.0,88000.0,22000.0,4.0,1.0,24.0,10.0,2.0,"3,6",1,"1,9,4",3,,,1.0,,,1.0,,,,,,,,,,,26310,,,,,,,,,,,1,,,1,9,4,,,,,,,,,,,,,,
2128,2020.0,36020,1,0,0,4.0,0.0,142000.0,35500.0,5.0,2.0,63.0,10.0,2.0,"1,2,8",1,"2,1,9",3,1.0,1.0,,,,,,1.0,,,,,,,,,36020,,,,,,,,,,,1,,,2,1,9,,,,,,,,,,,,,,
2129,2020.0,"35330,35330",2,1,3,4.0,0.0,430000.0,107500.0,5.0,2.0,32.0,11.0,2.0,"1,6",1,"3,2,1",3,1.0,,,,,1.0,,,,,,,,,,,35330,35330,,,,,,,,,,1,,,3,2,1,3.0,,,,,,,,,,,,,
2130,2020.0,"38380,38380,26020",3,"1,0",3,4.0,0.0,330000.0,82500.0,5.0,1.0,42.0,11.0,2.0,"1,6",1,"5,8,14",3,1.0,,,,,1.0,,,,,,,,,,,38380,38380,26020,,,,,,,,,1,,,5,8,14,3.0,0.0,,,,,,,,,,,,
2131,2020.0,38090,1,0,0,4.0,0.0,45000.0,12500.0,5.0,2.0,72.0,11.0,2.0,"1,6",1,"2,1","1,3",1.0,,,,,1.0,,,,,,,,,,,38090,,,,,,,,,,,1,,,2,1,,,,,,,,,,,,,,,
2132,2020.0,"37020,37020",2,1,4,6.0,2.0,285003.0,70001.0,4.0,2.0,34.0,8.0,2.0,"1,2,4,6",1,"11,12,6",3,1.0,1.0,,1.0,,1.0,,,,,,,,,,,37020,37020,,,,,,,,,,1,,,11,12,6,4.0,,,,,,,,,,,,,
2133,2020.0,"38350,38350",2,1,3,4.0,0.0,570000.0,142500.0,4.0,2.0,26.0,8.0,2.0,"1,2,6,9,17",1,"2,4,9",3,1.0,1.0,,,,1.0,,,1.0,,,,,,,1.0,38350,38350,,,,,,,,,,1,,,2,4,9,3.0,,,,,,,,,,,,,
2134,2020.0,38360,1,0,0,2.0,0.0,145000.0,72500.0,4.0,2.0,62.0,12.0,2.0,"1,2,6",1,"4,1,14",3,1.0,1.0,,,,1.0,,,,,,,,,,,38360,,,,,,,,,,,1,,,4,1,14,,,,,,,,,,,,,,
2135,2020.0,"37020,37020",2,1,3,4.0,1.0,415000.0,103750.0,4.0,2.0,43.0,9.0,2.0,5,1,"11,13",1,,,,,1.0,,,,,,,,,,,,37020,37020,,,,,,,,,,1,,,11,13,,3.0,,,,,,,,,,,,,
2136,2020.0,"38030,38030",2,3,12,4.0,2.0,179999.0,63333.0,4.0,1.0,22.0,1.0,2.0,"1,6",1,"8,12",1,1.0,,,,,1.0,,,,,,,,,,,38030,38030,,,,,,,,,,1,,,8,12,,12.0,12.0,12.0,,,,,,,,,,,
2137,2020.0,"11190,11030",2,1,2,3.0,0.0,699999.0,233333.0,4.0,1.0,53.0,10.0,2.0,"1,2,9","2,5","12,2",4,1.0,1.0,,,,,,,1.0,,,,,,,,11190,11030,,,,,,,,,,2,5,,12,2,,2.0,,,,,,,,,,,,,
2138,2020.0,38110,1,0,0,3.0,1.0,50001.0,12500.0,4.0,2.0,37.0,10.0,2.0,"1,6,12",1,2,1,1.0,,,,,1.0,,,,,,1.0,,,,,38110,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,
2139,2020.0,"36460,36460,36460,36380,36360,36360",6,2,"2,3",3.0,0.0,645003.0,215001.0,4.0,2.0,40.0,2.0,2.0,"1,2",1,"5,1,14",3,1.0,1.0,,,,,,,,,,,,,,,36460,36460,36460,36380,36360,36360,,,,,,1,,,5,1,14,2.0,3.0,,,,,,,,,,,,
2140,2020.0,"37020,37020,37020",3,1,4,2.0,0.0,385000.0,192500.0,4.0,2.0,27.0,2.0,2.0,"4,6",1,"3,8,12",3,,,,1.0,,1.0,,,,,,,,,,,37020,37020,37020,,,,,,,,,1,,,3,8,12,4.0,,,,,,,,,,,,,
2141,2020.0,38100,1,0,0,4.0,1.0,150000.0,37500.0,4.0,1.0,49.0,3.0,2.0,"1,2",1,"5,3,9",1,1.0,1.0,,,,,,,,,,,,,,,38100,,,,,,,,,,,1,,,5,3,9,,,,,,,,,,,,,,
2142,2020.0,38030,1,0,0,2.0,0.0,60000.0,30000.0,3.0,2.0,27.0,3.0,2.0,"1,4,6",6,"1,8,2",3,1.0,,,1.0,,1.0,,,,,,,,,,,38030,,,,,,,,,,,6,,,1,8,2,,,,,,,,,,,,,,
2143,2020.0,26030,1,0,0,2.0,0.0,140000.0,61000.0,4.0,1.0,32.0,11.0,2.0,"1,2,6",1,"2,1,4",3,1.0,1.0,,,,1.0,,,,,,,,,,,26030,,,,,,,,,,,1,,,2,1,4,,,,,,,,,,,,,,
2144,2020.0,"37010,37010,37010",3,2,"3,3",2.0,0.0,476000.0,273000.0,5.0,1.0,34.0,12.0,2.0,"1,2,6",1,"12,8,6",3,1.0,1.0,,,,1.0,,,,,,,,,,,37010,37010,37010,,,,,,,,,1,,,12,8,6,3.0,3.0,,,,,,,,,,,,
2145,2020.0,"38050,38050",2,1,3,2.0,0.0,293000.0,148000.0,5.0,2.0,23.0,12.0,2.0,"1,6",1,"4,3,6",3,1.0,,,,,1.0,,,,,,,,,,,38050,38050,,,,,,,,,,1,,,4,3,6,3.0,,,,,,,,,,,,,
2146,2020.0,"38350,38350",2,1,3,4.0,2.0,250000.0,62500.0,5.0,2.0,46.0,5.0,2.0,"1,2,6",1,"8,3,14",1,1.0,1.0,,,,1.0,,,,,,,,,,,38350,38350,,,,,,,,,,1,,,8,3,14,3.0,,,,,,,,,,,,,
2147,2020.0,38050,1,0,0,2.0,0.0,97000.0,48500.0,5.0,2.0,29.0,5.0,2.0,"1,6",1,"2,14",3,1.0,,,,,1.0,,,,,,,,,,,38050,,,,,,,,,,,1,,,2,14,,,,,,,,,,,,,,,
2148,2020.0,"39010,39010,39010",3,1,9,1.0,,208000.0,208000.0,3.0,2.0,25.0,6.0,2.0,"1,6","3,2,9",1,,1.0,,,,,1.0,,,,,,,,,,,39010,39010,39010,,,,,,,,,3,2,9,1,,,9.0,,,,,,,,,,,,,
2149,2020.0,"36310,36310,36310",3,1,1,2.0,0.0,358000.0,179000.0,4.0,1.0,25.0,2.0,2.0,"1,5,6",1,"1,8,14",3,1.0,,,,1.0,1.0,,,,,,,,,,,36310,36310,36310,,,,,,,,,1,,,1,8,14,1.0,,,,,,,,,,,,,
2150,2020.0,38080,1,0,0,3.0,0.0,99999.0,33333.0,5.0,2.0,42.0,2.0,2.0,"1,6",1,"1,14",5,1.0,,,,,1.0,,,,,,,,,,,38080,,,,,,,,,,,1,,,1,14,,,,,,,,,,,,,,,
2151,2020.0,"37010,37010",2,1,12,3.0,0.0,297003.0,99001.0,4.0,2.0,21.0,2.0,2.0,"1,8",1,14,1,1.0,,,,,,,1.0,,,,,,,,,37010,37010,,,,,,,,,,1,,,14,,,12.0,,,,,,,,,,,,,
2152,2020.0,37020,1,1,3,4.0,2.0,299999.0,213333.0,4.0,1.0,46.0,7.0,2.0,"1,6",1,"5,11,14",1,1.0,,,,,1.0,,,,,,,,,,,37020,,,,,,,,,,,1,,,5,11,14,3.0,,,,,,,,,,,,,
2153,2020.0,"38350,38350",2,1,9,3.0,0.0,500000.0,500000.0,4.0,1.0,32.0,7.0,2.0,"1,6",1,"1,8",3,1.0,,,,,1.0,,,,,,,,,,,38350,38350,,,,,,,,,,1,,,1,8,,9.0,,,,,,,,,,,,,
2154,2020.0,"38110,38110,38110",3,0,0,2.0,0.0,198000.0,99000.0,4.0,2.0,26.0,3.0,2.0,"1,2,6",1,"4,14,3",3,1.0,1.0,,,,1.0,,,,,,,,,,,38110,38110,38110,,,,,,,,,1,,,4,14,3,,,,,,,,,,,,,,
2155,2020.0,38090,1,0,0,3.0,0.0,180000.0,60000.0,4.0,2.0,43.0,3.0,2.0,"1,6",1,"2,1,8",3,1.0,,,,,1.0,,,,,,,,,,,38090,,,,,,,,,,,1,,,2,1,8,,,,,,,,,,,,,,
2156,2020.0,"38110,38110",2,0,0,2.0,0.0,141000.0,70500.0,4.0,1.0,24.0,4.0,2.0,"1,4","6,5,2","14,5",3,1.0,,,1.0,,,,,,,,,,,,,38110,38110,,,,,,,,,,6,5,2,14,5,,,,,,,,,,,,,,,
2157,2020.0,38090,1,0,0,4.0,0.0,300000.0,75000.0,4.0,1.0,49.0,4.0,2.0,"1,2",1,"4,8",2,1.0,1.0,,,,,,,,,,,,,,,38090,,,,,,,,,,,1,,,4,8,,,,,,,,,,,,,,,
2158,2020.0,"38110,38310,38310,38310",4,1,3,3.0,0.0,300000.0,100000.0,4.0,2.0,47.0,4.0,2.0,"1,6",1,"5,11,3",3,1.0,,,,,1.0,,,,,,,,,,,38110,38310,38310,38310,,,,,,,,1,,,5,11,3,3.0,,,,,,,,,,,,,
2159,2020.0,"38090,38090",2,0,0,2.0,0.0,188000.0,94000.0,4.0,2.0,25.0,4.0,2.0,"1,6",1,"1,4",3,1.0,,,,,1.0,,,,,,,,,,,38090,38090,,,,,,,,,,1,,,1,4,,,,,,,,,,,,,,,
2160,2020.0,"37020,37020",2,1,4,3.0,1.0,229998.0,76666.0,4.0,2.0,32.0,8.0,2.0,"1,2,3,4,6",1,"1,14,4",1,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,37020,37020,,,,,,,,,,1,,,1,14,4,4.0,,,,,,,,,,,,,
2161,2020.0,38310,1,0,0,2.0,0.0,210000.0,105000.0,4.0,2.0,55.0,5.0,2.0,"1,6",1,4,1,1.0,,,,,1.0,,,,,,,,,,,38310,,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,
2162,2020.0,"39020,39010",2,1,3,4.0,0.0,925000.0,381250.0,5.0,1.0,67.0,5.0,2.0,"1,2,6","3,8","2,1,14","1,3",1.0,1.0,,,,1.0,,,,,,,,,,,39020,39010,,,,,,,,,,3,8,,2,1,14,3.0,,,,,,,,,,,,,
2163,2020.0,"38050,38050,38070",3,"1,0",3,4.0,0.0,360000.0,90000.0,5.0,2.0,22.0,5.0,2.0,"1,5,6",1,"4,12,9",3,1.0,,,,1.0,1.0,,,,,,,,,,,38050,38050,38070,,,,,,,,,1,,,4,12,9,3.0,0.0,,,,,,,,,,,,
2164,2020.0,35020,1,0,0,5.0,2.0,340000.0,73000.0,5.0,2.0,45.0,5.0,2.0,"1,2",1,"9,2",1,1.0,1.0,,,,,,,,,,,,,,,35020,,,,,,,,,,,1,,,9,2,,,,,,,,,,,,,,,
2165,2020.0,"38390,38390",2,1,3,6.0,3.0,1012998.0,168833.0,5.0,1.0,44.0,6.0,2.0,"1,6",1,"11,14","1,3",1.0,,,,,1.0,,,,,,,,,,,38390,38390,,,,,,,,,,1,,,11,14,,3.0,,,,,,,,,,,,,
2166,2020.0,36310,1,0,0,5.0,0.0,285000.0,58000.0,4.0,2.0,45.0,6.0,2.0,"1,9",1,"14,10",3,1.0,,,,,,,,1.0,,,,,,,,36310,,,,,,,,,,,1,,,14,10,,,,,,,,,,,,,,,
2167,2020.0,38090,1,0,0,3.0,0.0,200001.0,66667.0,4.0,1.0,27.0,9.0,2.0,"1,4",1,"1,5,9",3,1.0,,,1.0,,,,,,,,,,,,,38090,,,,,,,,,,,1,,,1,5,9,,,,,,,,,,,,,,
2168,2020.0,38080,1,1,6,4.0,0.0,216000.0,54000.0,4.0,2.0,21.0,7.0,2.0,"1,6",1,"1,2,4",3,1.0,,,,,1.0,,,,,,,,,,,38080,,,,,,,,,,,1,,,1,2,4,6.0,,,,,,,,,,,,,
2169,2020.0,37020,1,0,0,4.0,0.0,220000.0,55000.0,4.0,2.0,49.0,7.0,2.0,"1,2,6","1,6","1,8,2",3,1.0,1.0,,,,1.0,,,,,,,,,,,37020,,,,,,,,,,,1,6,,1,8,2,,,,,,,,,,,,,,
2170,2020.0,38110,1,0,0,2.0,0.0,42000.0,21000.0,4.0,1.0,38.0,7.0,2.0,"1,6",1,"9,5",3,1.0,,,,,1.0,,,,,,,,,,,38110,,,,,,,,,,,1,,,9,5,,,,,,,,,,,,,,,
2171,2020.0,"38110,38110",2,1,14,2.0,0.0,35000.0,17500.0,4.0,1.0,48.0,7.0,2.0,6,1,5,4,,,,,,1.0,,,,,,,,,,,38110,38110,,,,,,,,,,1,,,5,,,14.0,,,,,,,,,,,,,
2172,2020.0,38100,1,1,6,4.0,0.0,445000.0,111250.0,4.0,1.0,28.0,7.0,2.0,"1,3,6",1,"4,1,11",3,1.0,,1.0,,,1.0,,,,,,,,,,,38100,,,,,,,,,,,1,,,4,1,11,6.0,,,,,,,,,,,,,
2173,2020.0,38070,1,0,0,2.0,0.0,51000.0,25500.0,4.0,2.0,60.0,7.0,2.0,"2,6",1,"1,9",3,,1.0,,,,1.0,,,,,,,,,,,38070,,,,,,,,,,,1,,,1,9,,,,,,,,,,,,,,,
2174,2020.0,"38350,38350",2,1,4,3.0,1.0,300000.0,100000.0,4.0,1.0,38.0,8.0,2.0,"1,2,6",1,"2,1,12",1,1.0,1.0,,,,1.0,,,,,,,,,,,38350,38350,,,,,,,,,,1,,,2,1,12,4.0,,,,,,,,,,,,,
2175,2020.0,"38050,38050",2,1,12,4.0,0.0,270000.0,67500.0,4.0,1.0,23.0,8.0,2.0,"1,2,6",6,"2,8,3",3,1.0,1.0,,,,1.0,,,,,,,,,,,38050,38050,,,,,,,,,,6,,,2,8,3,12.0,,,,,,,,,,,,,
2176,2020.0,38110,1,0,0,2.0,0.0,42000.0,21000.0,5.0,2.0,36.0,10.0,2.0,"1,6",1,"5,2",3,1.0,,,,,1.0,,,,,,,,,,,38110,,,,,,,,,,,1,,,5,2,,,,,,,,,,,,,,,
2177,2020.0,38110,1,0,0,2.0,0.0,485000.0,242500.0,4.0,1.0,41.0,10.0,2.0,"1,3,6",1,"5,1",3,1.0,,1.0,,,1.0,,,,,,,,,,,38110,,,,,,,,,,,1,,,5,1,,,,,,,,,,,,,,,
2178,2020.0,37020,1,0,0,4.0,0.0,162000.0,48000.0,5.0,2.0,64.0,10.0,2.0,"1,2,6",1,"8,1,2",3,1.0,1.0,,,,1.0,,,,,,,,,,,37020,,,,,,,,,,,1,,,8,1,2,,,,,,,,,,,,,,
2179,2020.0,38070,1,0,0,6.0,0.0,129996.0,21666.0,5.0,2.0,72.0,10.0,2.0,"1,6,7",1,"11,5,2",5,1.0,,,,,1.0,1.0,,,,,,,,,,38070,,,,,,,,,,,1,,,11,5,2,,,,,,,,,,,,,,
2180,2020.0,38110,1,0,0,4.0,0.0,1290000.0,327500.0,4.0,1.0,63.0,10.0,2.0,"3,6",1,"12,5,1",5,,,1.0,,,1.0,,,,,,,,,,,38110,,,,,,,,,,,1,,,12,5,1,,,,,,,,,,,,,,
2181,2020.0,38110,1,0,0,4.0,0.0,35000.0,8750.0,4.0,2.0,43.0,10.0,2.0,"1,6",1,"5,1",5,1.0,,,,,1.0,,,,,,,,,,,38110,,,,,,,,,,,1,,,5,1,,,,,,,,,,,,,,,
2182,2020.0,"38350,38350",2,1,3,2.0,0.0,285000.0,162500.0,5.0,2.0,27.0,11.0,2.0,"1,6",1,"9,2,1",3,1.0,,,,,1.0,,,,,,,,,,,38350,38350,,,,,,,,,,1,,,9,2,1,3.0,,,,,,,,,,,,,
2183,2020.0,"35050,35050,35050",3,2,"3,3",2.0,0.0,394000.0,222000.0,5.0,2.0,27.0,12.0,2.0,"1,2,6",1,"14,5,8",3,1.0,1.0,,,,1.0,,,,,,,,,,,35050,35050,35050,,,,,,,,,1,,,14,5,8,3.0,3.0,,,,,,,,,,,,
2184,2020.0,"38350,38350",2,1,3,3.0,0.0,677999.0,239333.0,5.0,2.0,46.0,12.0,2.0,"1,2,6",1,"2,6,9",1,1.0,1.0,,,,1.0,,,,,,,,,,,38350,38350,,,,,,,,,,1,,,2,6,9,3.0,,,,,,,,,,,,,
2185,2020.0,38090,1,0,0,2.0,0.0,97000.0,48500.0,4.0,1.0,41.0,10.0,2.0,"1,4,6",1,"2,8,5",3,1.0,,,1.0,,1.0,,,,,,,,,,,38090,,,,,,,,,,,1,,,2,8,5,,,,,,,,,,,,,,
2186,2020.0,38320,1,0,0,4.0,0.0,92000.0,24500.0,4.0,2.0,53.0,10.0,2.0,"1,6",1,"1,2,4",3,1.0,,,,,1.0,,,,,,,,,,,38320,,,,,,,,,,,1,,,1,2,4,,,,,,,,,,,,,,
2187,2020.0,26310,1,0,0,2.0,0.0,46000.0,23000.0,4.0,1.0,23.0,10.0,2.0,"1,6",1,"5,2",3,1.0,,,,,1.0,,,,,,,,,,,26310,,,,,,,,,,,1,,,5,2,,,,,,,,,,,,,,,
2188,2020.0,36020,1,0,0,2.0,0.0,103000.0,51500.0,4.0,2.0,34.0,10.0,2.0,"1,6",1,"1,4,11",3,1.0,,,,,1.0,,,,,,,,,,,36020,,,,,,,,,,,1,,,1,4,11,,,,,,,,,,,,,,
2189,2020.0,38110,1,0,0,3.0,0.0,36999.0,12333.0,4.0,2.0,47.0,10.0,2.0,"1,2,6",1,"9,11,2",5,1.0,1.0,,,,1.0,,,,,,,,,,,38110,,,,,,,,,,,1,,,9,11,2,,,,,,,,,,,,,,
2190,2020.0,38110,1,0,0,2.0,0.0,113500.0,56750.0,4.0,1.0,66.0,10.0,2.0,"1,3",1,"5,4,11",3,1.0,,1.0,,,,,,,,,,,,,,38110,,,,,,,,,,,1,,,5,4,11,,,,,,,,,,,,,,
2191,2020.0,38090,1,0,0,4.0,1.0,400000.0,125000.0,4.0,1.0,42.0,1.0,2.0,"1,2,6",1,"8,11,14",1,1.0,1.0,,,,1.0,,,,,,,,,,,38090,,,,,,,,,,,1,,,8,11,14,,,,,,,,,,,,,,
2192,2020.0,26030,1,0,0,2.0,0.0,90000.0,45000.0,4.0,2.0,47.0,1.0,2.0,"1,6",1,"14,11",1,1.0,,,,,1.0,,,,,,,,,,,26030,,,,,,,,,,,1,,,14,11,,,,,,,,,,,,,,,
