,CRI_YM,TAG,평일휴일,요일,시간대,성별,연령대, 건수합계 ,Unnamed: 8,Unnamed: 9,Unnamed: 10
596,202005,0,1,6,2,0,1,262,,,
597,201905,1,0,1,0,0,1,1857,,,
598,202005,0,1,5,4,0,2,750,,,
599,201905,1,0,3,3,0,3,800,,,
600,202105,0,0,0,0,0,4,34,,,
601,201905,0,0,1,4,0,0,511,,,
602,202105,0,0,6,4,1,0,11,,,
603,202105,0,0,3,1,1,3,300,,,
604,201905,1,0,3,1,1,2,177,,,
605,202005,1,1,0,0,0,3,7,,,
606,202005,0,1,6,1,0,1,182,,,
607,202105,0,0,2,5,0,0,167,,,
608,202105,3,0,3,4,1,0,1800,,,
609,202105,0,0,3,4,1,3,167,,,
610,202005,2,1,4,3,0,0,444,,,
611,202105,1,0,3,3,1,0,3322,,,
612,202105,0,1,4,3,0,4,81,,,
613,202105,3,0,3,1,0,0,1917,,,
614,202105,3,1,2,0,1,3,140,,,
615,202005,0,1,5,3,0,2,2300,,,
616,201905,0,1,4,4,0,1,301,,,
617,201905,0,0,6,2,0,1,25,,,
618,202005,1,1,0,4,0,3,747,,,
619,202005,3,0,6,5,0,4,392,,,
620,202105,0,1,5,1,1,1,284,,,
621,202005,0,1,4,0,0,3,18,,,
622,201905,0,0,1,2,0,1,1990,,,
623,202005,1,0,6,5,1,1,508,,,
624,201905,0,1,5,4,0,4,4,,,
625,202105,3,1,5,3,1,1,3687,,,
626,201905,3,0,2,3,1,3,1287,,,
627,201905,0,0,0,3,0,1,31,,,
628,201905,1,1,3,2,0,3,26,,,
629,201905,1,1,4,3,0,3,548,,,
630,202005,0,1,0,0,1,2,31,,,
631,202105,0,0,1,4,1,2,1358,,,
632,202105,0,1,5,3,1,1,621,,,
633,202105,1,0,1,0,1,4,12,,,
634,202005,0,0,2,0,1,4,105,,,
635,202105,0,1,2,4,1,0,122,,,
636,201905,3,0,6,0,1,0,174,,,
637,202005,1,0,0,5,0,3,2312,,,
638,202105,0,1,2,4,1,1,864,,,
639,201905,1,0,2,0,1,3,197,,,
640,202005,1,0,3,3,1,4,627,,,
641,201905,3,1,5,2,1,3,633,,,
642,202105,1,0,3,2,1,3,436,,,
643,202105,1,1,5,2,1,0,2138,,,
644,201905,0,1,3,2,0,0,304,,,
645,201905,0,0,0,0,1,3,38,,,
646,202105,0,0,0,4,0,3,124,,,
647,201905,1,1,2,0,1,1,49,,,
648,202005,0,0,6,1,0,2,3758,,,
649,202105,0,0,0,3,1,0,830,,,
650,201905,2,0,1,3,0,2,461,,,
651,202105,2,0,6,2,1,1,441,,,
652,202005,0,1,0,0,1,2,18,,,
653,201905,0,1,2,1,0,2,100,,,
654,201905,0,1,2,2,1,2,445,,,
655,201905,0,1,4,4,1,1,1669,,,
656,201905,0,1,3,4,1,3,46,,,
657,202105,0,1,4,5,0,2,9355,,,
658,202105,0,1,2,5,1,1,224,,,
659,202005,0,1,5,0,0,3,322,,,
660,201905,0,0,2,3,0,3,2988,,,
661,202005,0,1,5,4,0,3,104,,,
662,202105,0,1,4,0,1,1,237,,,
663,201905,0,1,2,2,1,1,292,,,
664,201905,0,0,3,1,0,3,22,,,
665,201905,0,0,6,4,1,4,438,,,
666,202105,0,0,2,4,1,0,123,,,
667,202005,1,1,5,4,1,1,4737,,,
668,202005,0,0,1,0,0,1,202,,,
669,201905,0,1,2,3,0,3,89,,,
670,202005,0,0,2,1,1,1,460,,,
671,202105,0,1,2,3,0,4,56,,,
672,202005,0,0,3,3,1,1,958,,,
673,201905,0,0,1,2,0,0,802,,,
674,201905,1,0,1,0,1,1,99,,,
675,202105,0,0,3,0,0,4,62,,,
676,202105,0,0,2,3,0,3,425,,,
677,202005,0,1,5,3,1,4,76,,,
678,201905,0,1,2,5,1,3,23,,,
679,202005,1,0,6,3,0,4,694,,,
680,202005,0,1,4,1,0,2,709,,,
681,202105,0,0,3,5,1,4,77,,,
682,202105,0,0,0,0,0,0,5,,,
683,202005,0,1,4,1,1,3,46,,,
684,202105,0,0,3,1,1,2,4074,,,
685,201905,0,1,3,2,1,4,16,,,
686,202105,0,0,1,0,0,3,80,,,
687,202005,0,0,3,5,1,1,507,,,
688,202105,1,0,6,4,0,0,410,,,
689,202105,0,1,2,5,1,3,318,,,
690,202105,0,1,2,1,0,1,264,,,
691,202105,0,0,2,0,0,0,53,,,
692,202005,1,1,5,4,0,0,5431,,,
693,202005,3,0,6,3,1,4,703,,,
694,202105,1,0,3,1,1,1,369,,,
695,202105,2,0,2,4,0,3,179,,,
696,202005,0,0,6,0,0,4,9,,,
697,201905,0,0,2,5,0,3,1511,,,
698,201905,0,0,2,0,0,1,136,,,
699,201905,0,0,3,3,0,2,46,,,
700,202105,0,1,2,4,0,1,306,,,
701,202005,2,1,4,1,0,0,155,,,
702,202005,0,0,3,2,0,0,1363,,,
703,202105,0,0,3,0,1,1,1054,,,
704,202105,0,0,2,2,1,3,633,,,
705,201905,0,0,1,0,0,3,16,,,
706,201905,0,1,3,3,1,0,63,,,
707,202005,0,1,6,3,1,3,226,,,
708,202105,0,1,4,5,1,3,139,,,
709,202005,2,0,6,3,0,4,38,,,
710,202005,1,1,5,4,0,4,218,,,
711,202005,0,1,4,3,1,0,100,,,
712,201905,0,0,0,0,0,4,12,,,
713,201905,0,0,2,4,0,1,20,,,
714,202105,0,0,1,3,0,3,116,,,
715,202105,0,1,2,1,0,3,26,,,
716,201905,3,0,6,0,0,2,483,,,
717,202105,0,0,0,4,1,1,648,,,
718,202005,1,0,2,1,1,0,295,,,
719,202105,0,1,5,3,0,1,65,,,
720,202005,2,0,6,2,0,4,56,,,
721,201905,0,0,1,0,1,3,67,,,
722,201905,0,0,0,5,1,0,227,,,
723,202105,1,1,4,4,1,4,1061,,,
724,202105,1,0,1,2,0,4,1287,,,
725,201905,1,0,6,4,1,3,140,,,
726,201905,0,0,6,1,0,0,877,,,
727,201905,0,0,3,1,1,2,448,,,
728,202105,3,1,4,4,1,1,6020,,,
729,201905,0,1,2,3,0,1,12,,,
730,202005,0,0,2,1,0,3,35,,,
731,202005,0,0,1,0,1,3,20,,,
732,202005,0,1,6,1,1,3,12,,,
733,202005,0,0,1,2,0,0,1235,,,
734,202005,2,0,6,0,1,4,3,,,
735,201905,0,0,6,1,0,4,14,,,
736,202105,0,0,1,2,1,3,196,,,
737,202105,1,0,6,1,1,3,1235,,,
738,202105,1,0,1,2,0,3,4586,,,
739,201905,0,1,4,1,1,4,18,,,
740,202105,0,0,6,0,0,0,425,,,
741,201905,1,1,4,1,1,1,262,,,
742,202005,0,0,6,0,0,0,190,,,
743,202005,0,0,6,1,1,1,537,,,
744,201905,1,1,5,2,1,2,304,,,
745,202005,0,1,4,3,1,1,2245,,,
746,201905,2,0,6,2,1,4,23,,,
747,201905,0,0,0,0,0,4,4,,,
748,201905,1,0,6,0,1,2,393,,,
749,202005,1,0,0,4,1,3,381,,,
750,201905,1,0,3,4,1,3,122,,,
751,202005,0,0,1,0,0,1,3,,,
752,202005,0,1,4,3,1,0,198,,,
753,202105,0,1,2,0,1,0,8,,,
754,202005,0,0,3,4,1,1,807,,,
755,201905,0,1,5,5,0,0,43,,,
756,202105,0,0,3,3,0,3,7224,,,
757,202005,0,0,0,5,0,3,357,,,
758,201905,0,1,3,5,1,1,119,,,
759,201905,0,1,2,0,1,3,4,,,
760,202005,0,1,0,5,1,0,76,,,
761,202005,0,0,2,2,0,3,1796,,,
762,201905,0,0,6,4,1,3,137,,,
763,201905,2,1,5,1,1,2,59,,,
764,202005,0,1,4,4,1,4,847,,,
765,202105,1,0,2,3,1,3,1272,,,
766,202005,0,1,0,2,0,3,220,,,
767,201905,0,0,0,5,1,3,246,,,
768,202005,1,0,2,4,0,0,473,,,
769,201905,0,0,6,2,1,0,8,,,
770,202005,1,0,2,1,1,2,2590,,,
771,201905,0,0,3,4,0,1,183,,,
772,202005,1,0,3,3,0,3,246,,,
773,202005,1,0,3,1,1,1,365,,,
774,201905,0,0,1,2,0,2,156,,,
775,201905,3,1,3,2,0,2,709,,,
776,202005,0,1,0,0,1,1,71,,,
777,202105,0,0,0,3,0,2,186,,,
778,202005,0,1,5,3,0,4,86,,,
779,201905,1,0,2,4,1,1,879,,,
780,202005,0,0,3,2,0,0,374,,,
781,201905,3,0,2,2,0,1,5253,,,
782,201905,0,1,5,5,0,4,3,,,
783,202105,0,0,1,3,0,1,2624,,,
784,201905,0,1,4,3,0,0,4,,,
785,202105,2,1,2,0,1,4,3,,,
786,202105,0,0,6,5,1,2,857,,,
787,202105,1,1,4,2,0,1,11133,,,
788,202005,3,1,5,5,0,4,443,,,
789,202105,0,1,5,0,0,2,27,,,
790,202005,0,0,1,2,1,4,77,,,
791,201905,3,0,0,1,1,1,1446,,,
792,202005,0,0,3,2,0,3,4261,,,
793,202005,0,0,2,1,0,0,1463,,,
794,201905,2,0,0,3,1,4,20,,,
795,202005,0,1,6,5,0,3,181,,,
796,201905,1,0,3,5,1,4,12,,,
797,201905,0,0,3,0,1,0,159,,,
798,202105,0,1,2,2,1,3,45,,,
799,202005,0,0,6,5,1,3,351,,,
800,201905,1,0,0,0,0,2,56,,,
801,202005,1,1,6,0,1,0,19,,,
802,202105,0,1,2,5,1,2,624,,,
803,201905,3,0,6,3,0,3,2213,,,
804,202105,0,1,4,3,1,0,16,,,
805,201905,0,1,2,3,0,3,146,,,
806,202105,0,1,4,1,0,4,94,,,
807,202105,0,1,5,5,0,1,446,,,
808,202105,1,1,2,5,1,2,551,,,
809,202105,0,1,5,1,1,3,339,,,
810,201905,1,1,4,0,1,0,262,,,
811,202105,0,0,1,1,0,2,6911,,,
812,202005,0,0,3,3,1,0,292,,,
813,202005,1,0,1,2,1,1,1624,,,
814,202005,3,0,2,2,0,3,4070,,,
815,201905,0,0,3,5,0,0,235,,,
816,202005,0,1,4,2,1,4,95,,,
817,202105,0,0,2,5,0,0,148,,,
818,202005,1,0,6,3,0,2,2279,,,
819,202105,0,1,5,1,0,3,2843,,,
820,202105,0,0,6,3,1,1,708,,,
821,202105,0,1,5,2,0,3,122,,,
822,202005,0,0,3,4,0,3,548,,,
823,202105,0,1,2,2,1,1,577,,,
824,202005,2,1,4,0,0,4,13,,,
825,201905,1,0,2,5,1,2,414,,,
826,201905,2,0,3,3,1,3,72,,,
827,202005,0,1,0,5,0,0,164,,,
828,202005,3,0,6,0,1,4,59,,,
829,202105,1,1,4,1,0,1,2007,,,
830,202005,1,0,3,3,0,3,3804,,,
831,202005,0,1,5,3,0,1,6354,,,
832,202105,1,0,0,3,1,2,1043,,,
833,202105,0,0,0,1,1,2,361,,,
834,202105,0,0,2,0,1,1,67,,,
835,201905,0,1,4,2,1,2,286,,,
836,202105,1,1,4,2,1,0,235,,,
837,201905,1,0,0,4,0,3,2694,,,
838,202005,1,1,6,3,1,1,1429,,,
839,201905,0,0,6,0,0,3,37,,,
840,202105,0,0,6,5,1,3,120,,,
841,202105,2,0,3,1,1,4,73,,,
842,202105,0,0,2,3,1,4,197,,,
843,202005,0,0,3,5,1,3,102,,,
844,202105,0,0,2,3,1,3,259,,,
845,202105,3,0,1,1,0,2,5908,,,
846,202005,1,0,3,3,0,3,1315,,,
847,202105,1,0,6,2,1,3,703,,,
848,202005,1,0,6,3,0,0,1566,,,
849,201905,0,0,3,2,0,4,511,,,
850,202105,0,1,2,1,1,1,122,,,
851,201905,0,0,2,3,0,4,157,,,
852,201905,0,0,6,4,1,0,8,,,
853,201905,0,1,5,4,0,4,11,,,
854,201905,0,1,4,3,0,1,142,,,
855,201905,0,0,2,5,1,3,125,,,
856,202005,0,0,6,5,1,3,115,,,
857,201905,0,0,0,2,0,0,70,,,
858,201905,1,1,3,5,0,0,83,,,
859,202005,0,0,3,1,0,0,181,,,
860,201905,0,0,1,5,1,1,492,,,
861,202005,1,0,1,0,0,3,29,,,
862,202105,0,1,4,0,1,2,760,,,
863,201905,0,0,2,1,0,2,369,,,
864,202005,0,0,3,0,0,1,497,,,
865,202005,0,1,5,2,1,1,1916,,,
866,201905,3,0,1,0,1,2,333,,,
867,201905,0,0,2,4,1,0,129,,,
868,201905,0,0,2,4,0,2,3883,,,
869,202105,2,0,1,3,0,2,740,,,
870,201905,1,0,0,5,0,0,1533,,,
871,202105,2,0,2,3,0,4,39,,,
872,202105,1,1,5,4,0,0,1985,,,
873,202105,0,0,2,4,1,4,169,,,
874,202105,2,1,2,5,1,4,17,,,
875,201905,0,1,2,3,1,4,10,,,
876,201905,0,1,5,1,1,1,179,,,
877,202005,0,0,6,4,0,1,5527,,,
878,201905,0,0,6,5,1,4,8,,,
879,201905,0,0,2,3,1,1,3945,,,
880,202005,3,1,6,3,1,4,148,,,
881,202005,0,0,2,0,0,2,39,,,
882,202005,0,0,2,0,1,3,15,,,
883,201905,1,0,1,0,0,4,3,,,
884,201905,0,0,0,1,0,4,44,,,
885,201905,0,0,0,0,1,1,149,,,
886,202005,1,0,0,3,0,0,358,,,
887,202005,1,0,0,2,1,4,192,,,
888,202005,2,0,6,5,0,4,46,,,
889,202105,1,0,0,5,0,4,181,,,
890,202005,0,0,3,1,1,2,430,,,
891,202105,3,0,1,3,1,0,1323,,,
892,202105,0,1,5,3,1,1,740,,,
893,201905,0,1,2,4,0,0,23,,,
894,201905,0,0,3,3,1,4,11,,,
895,202105,0,0,6,1,1,4,91,,,
896,202005,0,1,5,0,1,2,279,,,
897,201905,0,0,6,4,1,4,134,,,
898,202105,0,1,5,5,1,1,2456,,,
899,202005,3,0,6,5,1,3,1003,,,
900,202005,2,0,2,0,1,2,36,,,
901,202105,0,0,1,0,0,3,136,,,
902,202005,1,0,1,3,1,1,1238,,,
903,202005,0,0,3,3,1,1,5695,,,
904,201905,1,0,6,3,0,3,3035,,,
905,201905,0,1,3,1,0,2,89,,,
906,202005,1,1,4,3,0,4,256,,,
907,202005,0,1,0,1,0,2,111,,,
908,202005,0,1,5,3,1,3,295,,,
909,202105,2,0,2,4,1,1,167,,,
910,202005,0,1,4,5,0,4,75,,,
911,202005,0,0,0,1,0,1,666,,,
912,202105,0,0,3,1,0,3,1498,,,
913,202105,0,1,4,0,0,2,18,,,
914,202105,0,0,0,4,0,1,173,,,
915,202105,1,1,5,0,1,2,688,,,
916,201905,1,0,1,0,1,3,44,,,
917,202005,2,1,5,2,1,3,143,,,
918,202005,1,1,4,0,1,0,126,,,
919,202005,1,1,5,2,0,4,330,,,
920,202005,1,0,1,0,1,0,479,,,
921,202005,1,0,6,2,0,3,2917,,,
922,201905,3,1,4,0,0,1,571,,,
923,201905,0,0,0,0,1,2,70,,,
924,202005,1,0,0,5,1,0,379,,,
925,202105,3,1,2,1,1,3,611,,,
926,201905,1,0,2,0,0,4,3,,,
927,202005,0,1,0,3,0,4,12,,,
928,202105,0,0,0,0,0,1,164,,,
929,202005,0,1,0,5,0,2,354,,,
930,202005,2,0,1,2,1,3,144,,,
931,202005,1,1,6,2,0,2,2381,,,
932,202105,2,0,1,2,0,3,402,,,
933,201905,0,0,6,3,1,3,69,,,
934,202005,0,1,4,2,0,0,1965,,,
935,202105,1,1,2,3,1,0,236,,,
936,202005,1,1,0,3,1,4,41,,,
937,202105,1,0,2,5,0,1,6445,,,
938,202105,0,0,6,0,1,0,45,,,
939,201905,1,1,2,2,0,1,118,,,
940,202005,3,1,6,3,0,3,702,,,
941,202105,1,0,0,0,1,2,83,,,
942,202105,1,1,4,3,0,3,1406,,,
943,201905,2,1,2,3,1,0,21,,,
944,202105,0,1,5,5,0,0,677,,,
945,202005,1,1,4,1,1,0,501,,,
946,202005,0,0,6,2,0,4,188,,,
947,202105,0,0,2,1,0,3,39,,,
948,202005,0,1,0,3,1,2,1061,,,
949,201905,0,1,4,3,1,0,111,,,
950,202105,0,0,6,3,0,4,81,,,
951,201905,0,0,1,4,1,1,1030,,,
952,202105,1,0,3,0,0,2,1896,,,
953,202005,3,0,1,4,0,3,3129,,,
954,202005,3,0,1,1,0,3,1853,,,
955,202005,0,1,6,3,1,1,189,,,
956,202005,0,1,5,5,0,0,11,,,
957,201905,0,0,3,5,0,3,270,,,
958,202105,0,0,6,4,0,3,170,,,
959,201905,3,1,5,2,0,3,1133,,,
960,202005,1,0,6,3,1,2,3628,,,
961,202105,0,1,4,1,1,1,1890,,,
962,202005,0,0,6,3,1,2,260,,,
963,202005,2,0,3,5,0,0,492,,,
964,202105,0,0,0,5,1,4,18,,,
965,202005,1,0,6,0,1,2,167,,,
966,202105,0,1,2,3,1,2,2575,,,
967,202105,1,1,2,4,0,0,249,,,
968,202005,0,0,3,3,1,4,29,,,
969,202005,3,0,2,2,1,1,4790,,,
970,201905,1,0,2,3,0,3,919,,,
971,202005,0,1,0,1,1,4,31,,,
972,202105,2,0,3,0,0,3,61,,,
973,201905,1,0,2,3,1,2,3732,,,
974,202005,0,1,0,5,1,2,85,,,
975,202105,0,0,1,3,1,2,1973,,,
976,202105,0,1,5,3,0,2,1008,,,
977,201905,0,0,6,5,0,4,24,,,
978,202005,0,0,1,3,1,3,631,,,
979,202005,0,1,6,0,1,2,60,,,
980,201905,0,0,0,3,0,4,12,,,
981,202005,0,1,6,1,1,0,13,,,
982,202005,0,1,0,4,1,0,5,,,
983,202005,0,0,6,3,1,1,1310,,,
984,202105,1,0,6,2,1,4,74,,,
985,201905,0,1,2,2,0,4,17,,,
986,202105,0,0,2,5,0,0,215,,,
987,201905,3,1,5,3,0,2,2315,,,
988,202105,0,0,0,0,1,2,287,,,
989,201905,0,1,4,5,1,4,60,,,
990,201905,0,0,1,1,1,0,388,,,
991,202005,1,1,0,4,1,3,420,,,
992,201905,0,0,6,2,1,4,193,,,
993,201905,0,0,3,0,1,0,27,,,
994,201905,3,0,3,1,1,3,441,,,
995,201905,0,1,2,0,1,3,14,,,
996,201905,1,0,6,5,0,2,494,,,
997,201905,1,1,5,2,1,3,1147,,,
998,202105,0,0,1,4,1,4,323,,,
999,202005,0,0,6,1,1,2,1130,,,
1000,202005,0,0,2,3,0,0,123,,,
1001,202005,1,1,6,1,1,3,34,,,
1002,201905,1,1,4,2,1,0,109,,,
1003,202105,0,1,5,0,0,4,46,,,
1004,202005,2,1,4,0,1,4,7,,,
1005,202105,0,1,5,1,0,2,125,,,
1006,202005,1,0,3,0,0,3,502,,,
1007,202005,2,0,3,4,1,3,136,,,
1008,202105,0,1,4,4,0,1,91,,,
1009,202005,1,1,5,2,1,4,624,,,
1010,202005,0,0,3,4,0,3,119,,,
1011,202105,0,0,2,4,1,4,36,,,
1012,201905,0,0,6,0,0,1,24,,,
1013,201905,1,0,3,4,0,2,1483,,,
1014,202105,1,1,2,4,0,1,6169,,,
1015,202105,0,0,2,2,0,2,1600,,,
1016,202005,1,1,5,3,1,0,233,,,
1017,202005,0,0,0,1,1,0,3,,,
1018,202105,1,0,6,1,1,0,126,,,
1019,202105,2,0,2,2,0,1,437,,,
1020,202005,0,0,2,5,1,2,4301,,,
1021,202005,0,1,5,3,1,4,24,,,
1022,202105,3,0,3,1,1,3,2188,,,
1023,201905,0,0,0,0,1,1,475,,,
1024,202005,0,0,6,1,0,0,379,,,
1025,202105,1,1,5,3,1,0,492,,,
1026,202005,0,1,0,5,1,4,3,,,
1027,202005,1,0,0,4,1,3,1592,,,
1028,201905,3,0,1,1,0,0,1073,,,
1029,201905,1,0,0,3,0,4,857,,,
1030,202105,0,1,4,4,1,2,378,,,
1031,202005,3,0,6,2,1,3,1644,,,
1032,201905,0,1,2,4,1,2,427,,,
1033,202005,0,1,6,3,1,2,442,,,
1034,202005,0,0,6,2,1,0,179,,,
1035,202005,0,0,1,4,1,1,1361,,,
1036,201905,1,0,2,1,0,4,111,,,
1037,202005,3,0,1,3,0,1,7159,,,
1038,201905,0,0,1,3,0,2,6290,,,
1039,202105,0,0,0,4,1,1,57,,,
1040,202105,1,0,6,3,1,3,315,,,
1041,201905,1,1,2,5,0,3,28,,,
1042,201905,0,1,2,4,1,3,319,,,
1043,202005,0,1,4,3,0,4,379,,,
1044,202005,0,0,0,0,0,4,26,,,
1045,202005,0,0,2,4,1,0,1089,,,
1046,201905,1,0,0,3,0,3,128,,,
1047,202105,0,1,5,0,1,3,332,,,
1048,201905,1,0,0,2,1,0,430,,,
1049,202005,1,0,1,1,1,0,268,,,
1050,202105,0,0,1,1,1,3,565,,,
1051,201905,1,1,2,2,0,2,1056,,,
1052,202005,1,1,6,4,0,3,1001,,,
1053,202005,0,0,2,3,0,1,54,,,
1054,201905,0,1,2,4,1,1,539,,,
1055,202105,0,1,2,0,1,2,58,,,
1056,202105,0,1,5,5,0,1,2053,,,
1057,201905,0,1,5,5,0,1,186,,,
1058,202005,3,1,4,4,0,0,2635,,,
1059,202005,0,1,4,5,1,0,1379,,,
1060,202105,0,1,4,0,1,4,16,,,
1061,201905,0,0,0,2,1,0,142,,,
1062,202005,0,1,6,0,1,3,5,,,
1063,201905,0,0,0,0,0,3,6,,,
1064,202005,0,0,6,0,0,1,195,,,
1065,201905,0,0,3,3,1,1,2424,,,
1066,201905,0,0,2,5,0,0,67,,,
1067,201905,1,1,3,4,0,0,64,,,
1068,202105,0,1,4,0,1,4,26,,,
1069,202105,2,0,6,5,1,2,227,,,
1070,201905,0,0,3,2,1,2,529,,,
1071,202005,0,1,6,2,0,4,7,,,
1072,202005,0,0,1,5,0,1,2153,,,
1073,202005,3,0,3,4,0,1,8039,,,
1074,202005,1,1,6,3,1,2,232,,,
1075,202005,0,0,1,3,0,2,293,,,
1076,202005,3,1,0,3,0,3,644,,,
1077,202105,2,0,0,3,1,3,170,,,
1078,202005,1,0,1,2,0,2,848,,,
1079,202005,0,1,5,3,0,3,198,,,
1080,202105,0,0,2,3,0,0,561,,,
1081,201905,2,0,6,1,1,2,123,,,
1082,201905,2,0,1,3,0,3,194,,,
1083,201905,0,0,3,5,0,3,312,,,
1084,201905,0,1,3,3,1,1,13,,,
1085,201905,1,0,1,4,1,4,141,,,
1086,201905,0,0,2,0,1,2,133,,,
1087,202005,0,0,0,1,1,1,2423,,,
1088,202005,1,1,6,3,0,2,611,,,
1089,202105,1,0,6,5,1,3,208,,,
1090,202005,0,0,2,5,1,1,646,,,
1091,202005,1,1,5,1,0,3,537,,,
1092,202105,1,1,4,3,1,0,586,,,
1093,202105,1,0,0,1,1,0,103,,,
1094,202105,0,0,3,3,0,0,1544,,,
1095,202005,0,0,1,5,1,4,390,,,
1096,201905,0,0,6,4,0,1,1215,,,
1097,201905,0,0,1,1,1,2,354,,,
1098,202005,2,0,2,3,0,1,712,,,
1099,201905,0,1,4,5,0,0,42,,,
1100,201905,1,0,3,0,1,1,123,,,
1101,202105,3,0,2,3,0,3,2762,,,
1102,202005,0,1,4,2,0,1,6468,,,
1103,202005,0,1,4,1,1,0,6,,,
1104,202005,0,0,6,5,1,1,684,,,
1105,202005,0,1,5,3,1,3,2120,,,
1106,202005,0,1,4,1,1,4,476,,,
1107,201905,0,1,2,3,1,3,125,,,
1108,202105,0,0,1,4,0,2,242,,,
1109,201905,0,0,0,4,1,3,63,,,
1110,201905,1,0,0,1,1,4,190,,,
1111,201905,0,1,5,2,0,0,327,,,
1112,202105,0,0,2,2,1,3,221,,,
1113,201905,0,0,3,2,1,4,46,,,
1114,202005,0,0,1,1,1,0,609,,,
1115,202005,0,0,0,5,0,4,397,,,
1116,201905,3,0,1,3,1,4,562,,,
1117,202005,0,0,0,2,1,3,79,,,
1118,202105,0,0,6,1,0,0,8,,,
1119,202005,0,0,0,3,1,4,28,,,
1120,202105,1,1,5,5,0,1,906,,,
1121,202105,1,0,1,3,0,3,1424,,,
1122,202105,0,0,0,5,0,4,107,,,
1123,202105,0,0,0,1,0,2,135,,,
1124,202105,0,1,5,4,1,1,577,,,
1125,202005,0,1,4,4,1,0,250,,,
1126,201905,0,1,3,3,1,2,89,,,
1127,202105,3,0,1,5,0,1,7831,,,
1128,201905,0,0,2,5,1,1,1308,,,
1129,202105,1,1,5,2,0,2,11518,,,
1130,202105,1,0,6,3,0,0,529,,,
1131,202005,0,0,0,2,0,1,282,,,
1132,201905,2,0,6,3,1,4,29,,,
1133,202105,0,0,2,1,0,4,98,,,
1134,202005,2,1,0,4,1,2,61,,,
1135,202005,0,1,5,2,0,2,92,,,
1136,201905,1,1,2,2,1,4,117,,,
1137,202005,0,1,4,0,0,0,88,,,
1138,202105,0,0,6,4,0,4,49,,,
1139,202105,2,1,5,4,0,4,90,,,
1140,202005,3,0,1,5,0,4,573,,,
1141,202105,1,0,1,0,1,4,98,,,
1142,202105,0,1,5,4,0,4,56,,,
1143,202005,1,0,0,2,0,2,10468,,,
1144,201905,0,0,6,3,0,1,230,,,
1145,202105,0,0,0,3,0,2,905,,,
1146,202005,0,1,4,2,0,0,1040,,,
1147,202005,0,0,3,3,1,2,1419,,,
1148,202105,1,0,1,0,1,1,209,,,
1149,202005,0,1,6,1,0,2,885,,,
1150,202005,0,1,4,5,1,0,8,,,
1151,202105,2,0,2,1,0,1,268,,,
1152,202105,0,0,3,2,0,0,628,,,
1153,201905,3,0,3,5,0,0,1163,,,
1154,202105,0,0,2,5,0,1,32,,,
1155,202005,0,1,6,3,0,2,580,,,
1156,202005,0,0,1,5,0,0,5,,,
1157,202105,0,0,6,3,1,2,6810,,,
1158,202105,2,1,2,2,1,0,51,,,
1159,202105,0,1,2,3,1,4,141,,,
1160,202105,0,1,5,4,0,4,222,,,
1161,202105,0,0,3,1,0,4,36,,,
1162,202105,2,0,1,0,1,1,51,,,
1163,202105,1,0,2,4,0,0,1172,,,
1164,202005,0,0,1,5,0,2,773,,,
1165,202105,1,0,6,3,0,4,1344,,,
1166,201905,1,1,4,3,1,3,1753,,,
1167,202005,0,1,4,0,0,3,14,,,
1168,202105,0,0,6,4,0,2,365,,,
1169,201905,0,1,3,5,1,0,34,,,
1170,201905,2,0,6,3,0,3,182,,,
1171,201905,3,0,2,4,0,1,4468,,,
1172,201905,1,0,2,5,1,2,668,,,
1173,201905,0,0,0,3,0,4,35,,,
1174,202105,1,1,2,1,0,3,1113,,,
1175,201905,0,1,4,2,0,3,70,,,
1176,201905,0,1,5,2,0,4,646,,,
1177,202105,0,0,0,1,1,2,1471,,,
1178,201905,3,1,2,0,0,1,156,,,
1179,202005,0,1,6,2,0,3,112,,,
1180,202105,1,0,0,4,1,2,4354,,,
1181,202105,0,1,2,3,0,4,17,,,
1182,201905,1,1,3,5,1,1,928,,,
1183,202005,0,1,0,2,1,3,61,,,
1184,201905,0,0,6,2,0,3,63,,,
1185,202005,0,0,6,1,1,3,228,,,
1186,202005,1,0,1,5,1,1,595,,,
1187,201905,0,1,4,5,1,4,65,,,
1188,202105,0,0,1,4,0,1,244,,,
1189,201905,1,0,6,2,1,4,52,,,
1190,202005,1,1,0,2,1,2,165,,,
1191,201905,3,1,5,4,1,2,1438,,,
1192,202005,0,0,6,5,1,0,156,,,
1193,202005,1,0,1,5,1,3,1420,,,
1194,202005,0,1,0,5,1,1,120,,,
1195,201905,1,0,2,2,1,1,5010,,,
1196,201905,0,1,3,5,0,0,90,,,
1197,201905,1,0,2,3,0,1,3077,,,
1198,202105,0,1,5,3,0,2,2658,,,
1199,202105,1,1,4,1,1,1,600,,,
1200,202005,0,1,6,5,1,4,3,,,
1201,202005,1,0,6,4,0,3,799,,,
1202,202105,0,0,3,4,0,0,523,,,
1203,202005,0,1,4,5,0,2,550,,,
1204,202005,3,0,3,3,0,4,1277,,,
1205,202005,0,1,0,5,0,2,388,,,
1206,201905,3,0,3,3,0,3,1684,,,
1207,202005,1,0,6,3,1,1,1007,,,
1208,202005,1,0,0,0,1,2,586,,,
1209,201905,2,0,0,2,1,1,278,,,
1210,202005,0,0,1,0,1,0,47,,,
1211,202105,0,0,3,5,1,0,590,,,
1212,202005,0,0,0,3,1,0,91,,,
